API/UWI,Well Count,Operator Alias (Legacy),Well/Lease Name,Well Number,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,Measured Depth (TD),Spud Date,First Prod Date,Last Prod Date,Months Produced,Cum Gas,Daily Gas,Cum Oil,Daily Oil,Latest Oil,Latest Gas,Cum Water,Cum BOE,DI Subplay,First Month Oil,First Month Gas,First 6 Oil,DI Basin,First 6 Gas,First 6 BOE,First 6 Water,DI Play,Prac IP Oil Daily,Prac IP BOE,Prac IP Gas Daily,Prac IP CFGED,Latest Water,Prior 12 Oil,Prior 12 Gas,Last Test Date,Prior 12 Water,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Max Active Wells,Gas Gatherer,Oil Gatherer,Lease Number,Gross Perforated Interval,True Vertical Depth,Field,State,District,AAPG Geologic Province,Section,Country,Township,Range,Surface Latitude (WGS84),Abstract,Surface Longitude (WGS84),Block,OCS Area,PGC Area,Survey,Entity ID,EUR Calc Date,EUR Oil (BE),EUR Oil Delta (BE),EUR Oil Delta Percent (BE),EUR Gas (BE),EUR Gas Delta (BE),EUR Gas Delta Percent (BE),Oil RRR (BE),Gas RRR (BE),EUR Oil (Full),EUR Gas (Full),Oil RRR (Full),Operator (Reported),Gas RRR (Full),Last 12 Oil,Last 12 Gas,Last 12 Water,First Inj Date,Last Inj Date,Last Inj Gas  (MCF),Last Inj Water (BBL),Last Inj Other (BBL),Cum Inj Gas (MCF),Cum Inj Water (BBL),Cum Inj Other (BBL),Last Inj Product Types,Inj Product Types,Last Inj Pressure (PSI),EUR Oil Months (BE),EUR Oil Proxy (Y/N),EUR Oil B-Factor (BE),EUR Gas Months (BE),EUR Gas Proxy (Y/N),EUR Gas B-Factor (BE),EUR Oil Months (Full),EUR Oil B-Factor (Full),EUR Gas Months (Full),EUR Gas B-Factor (Full),Other No.
42103363390000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1320I,CRANE (TX),MCKNIGHT,SW INJ,ACTIVE INJ,V,3716.00000,2014-04-16,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-04-28,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,7,USA,,,31.5446522,1123,-102.6468381,B26,,P-440,PSL,128660921,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-10-01,2021-06-01,,82541.0000,,,1646941.0000,,SALT WATER,SALT WATER,898.0000,,false,,,false,,,,,,0
42103363530000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1721I,CRANE (TX),MCKNIGHT,OTHER INJ,TA,V,3711.00000,2014-06-30,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-07-10,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,7,USA,,,31.5396081,1123,-102.6401989,B26,,P-440,PSL,128660920,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-10-01,2020-06-01,,8343.0000,,,93922.0000,,SALT WATER,SALT WATER,800.0000,,false,,,false,,,,,,0
42103363340000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1621I,CRANE (TX),MCKNIGHT,SW INJ,ACTIVE INJ,V,3726.00000,2014-04-07,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-04-16,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,7,USA,,,31.5411294,1123,-102.6453750,B26,,P-440,PSL,128660919,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-10-01,2021-06-01,,21577.0000,,,1326307.0000,,SALT WATER,SALT WATER,686.0000,,false,,,false,,,,,,0
42103363160000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1229,CRANE (TX),MCKNIGHT,SW INJ,TA,V,3735.00000,2014-03-17,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-03-25,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5391060,1114,-102.6532403,B21,,P-440,PSL,128660918,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-09-01,2021-01-01,,14173.0000,,,1143126.0000,,SALT WATER,SALT WATER,626.0000,,false,,,false,,,,,,0
42103363100000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1423,CRANE (TX),MCKNIGHT,OTHER INJ,TA,V,3700.00000,2014-03-03,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-04-06,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5356247,1114,-102.6562278,B21,,P-440,PSL,128660917,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-09-01,2020-06-01,,11671.0000,,,966719.0000,,SALT WATER,SALT WATER,800.0000,,false,,,false,,,,,,0
42103363090000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1420,CRANE (TX),MCKNIGHT,SW INJ,ACTIVE INJ,V,3700.00000,2014-03-10,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-03-17,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5380098,1114,-102.6568431,B21,,P-440,PSL,128660916,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-09-01,2021-06-01,,20597.0000,,,1344541.0000,,SALT WATER,SALT WATER,510.0000,,false,,,false,,,,,,0
42103363550000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1226,CRANE (TX),MCKNIGHT,SW INJ,TA,V,3714.00000,2014-05-23,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-05-31,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5404449,1114,-102.6575753,B21,,P-440,PSL,128660915,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-09-01,2021-03-01,,23562.0000,,,1016379.0000,,SALT WATER,SALT WATER,575.0000,,false,,,false,,,,,,0
42103363150000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1228,CRANE (TX),MCKNIGHT,OTHER INJ,TA,V,3712.00000,2014-04-01,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-04-07,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5421520,1114,-102.6502033,B21,,P-440,PSL,128660914,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-09-01,2020-06-01,,1181.0000,,,1056191.0000,,SALT WATER,SALT WATER,650.0000,,false,,,false,,,,,,0
42103363170000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1230,CRANE (TX),MCKNIGHT,SW INJ,ACTIVE INJ,V,3725.00000,2014-03-25,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-03-31,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5403160,1114,-102.6492773,B21,,P-440,PSL,128660913,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-09-01,2021-06-01,,14897.0000,,,1087635.0000,,SALT WATER,SALT WATER,679.0000,,false,,,false,,,,,,0
42103363510000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1224,CRANE (TX),MCKNIGHT,SW INJ,ACTIVE INJ,V,3703.00000,2014-06-07,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-06-15,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5429810,1114,-102.6548451,B21,,P-440,PSL,128660912,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-09-01,2021-06-01,,7779.0000,,,1110982.0000,,SALT WATER,SALT WATER,439.0000,,false,,,false,,,,,,0
42103363540000,1,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,1030,CRANE (TX),MCKNIGHT,OTHER INJ,TA,V,3709.00000,2014-05-15,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.00000,3600.00000,,,2014-05-23,,,,44089,500.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5421033,1114,-102.6583433,B21,,P-440,PSL,128660911,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-09-01,2020-05-01,,3388.0000,,,795294.0000,,SALT WATER,SALT WATER,225.0000,,false,,,false,,,,,,0
42103300290000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W.N. ET AL TR. I",981,CRANE (TX),MCKNIGHT,OIL,ACTIVE,V,5585.00000,1965-11-09,2013-02-01,2021-08-01,91,65619.0000,25,1452.0000,0,,1738.0000,5788.0000,12389.0000,,14,850.0000,91.0000,CENTRAL BASIN PLATFORM,5967.0000,1086.0000,182.0000,CENTRAL BASIN PLATFORM,1.0000,6.0000,34.0000,37258.0000,0,180,8059,2021-07-15,339,,,66190.00,67491.8030,45190.00,14.8170,15.1000,0.0000,2240.0000,77,32.0000,47,378.0000,77,2.0000,77,2970.00000,3082.00000,,40.600000,1982-08-03,1,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,44201,112.00,,SAND HILLS,TX,08,PERMIAN BASIN,,USA,,,31.3834908,,-102.6186898,,,P-440,,128624968,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,61.0000,4117.0000,61.0000,,,,,,,,,,,,,,,,,,,,,,3803
42103032510000,20,"BLACKBEARD OPERATING, LLC",MCKNIGHT SAND HILLS UNIT,,CRANE (TX),MCKNIGHT,OIL,ACTIVE,V,6566.00000,1951-11-27,2014-02-01,2021-10-01,93,2471479.0000,284,892333.0000,141,3076,3659.0000,10997212.0000,1304246.0000,,2981,8396.0000,25057.0000,CENTRAL BASIN PLATFORM,80488.0000,38472.0000,40159.0000,CENTRAL BASIN PLATFORM,147.0000,210.0000,377.0000,1258710.0000,104176,71595,93337,2021-07-18,1558083,,,2570.00,2008.6380,2770.00,497.8500,389.6000,840.7000,73543.0000,21,30223.0000,20,41616.0000,20,250.0000,20,3035.00000,3595.00000,,32.500000,1944-07-02,41,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",44089,560.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5358499,1114,-102.6587270,B21,,P-440,PSL,128620161,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,51517.0000,103479.0000,1595712.0000,,,,,,,,,,,,,,,,,,,,,,6933
42103361120000,1,"BLACKBEARD OPERATING, LLC",M.B. MCKNIGHT 'F',9,CRANE (TX),TUBB,OIL,INACTIVE,V,5232.00000,2013-02-04,2013-04-01,2019-08-01,75,116844.0000,,14039.0000,,372,935.0000,472547.0000,33513.0000,,52,,3183.0000,CENTRAL BASIN PLATFORM,37742.0000,9473.0000,381703.0000,CENTRAL BASIN PLATFORM,11.0000,52.0000,249.0000,311710.0000,2011,1049,7349,2021-06-29,1724,,,23640.00,2653.0780,8320.00,376.9210,42.3000,397.9000,9591.0000,3,958.0000,4,2557.0000,4,15.0000,4,4487.00000,5232.00000,,31.800000,2013-05-07,1,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",43926,745.00,,SAND HILLS,TX,08,PERMIAN BASIN,10,USA,,,31.5461147,1114,-102.6582773,B21,,P-440,PSL,128606245,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,1251.0000,3319.0000,5218.0000,,,,,,,,,,,,,,,,,,,,,,6933
42103359970000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",1404W,CRANE (TX),QUEEN,OTHER INJ,TA,V,3750.00000,2012-12-09,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3170.00000,3595.00000,,,2013-01-04,,,,01224,425.00,,DUNE,TX,08,PERMIAN BASIN,25,USA,,,31.5420128,1194,-102.4407666,B25,,P-440,PSL,128337190,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-07-01,2019-12-01,,39.0000,,,30944.0000,,SALT WATER,SALT WATER,1114.0000,,false,,,false,,,,,,0
42103360440000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",2002D,CRANE (TX),ELLENBURGER,SWD,ACTIVE INJ,V,6305.00000,2012-12-16,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,5810.00000,6300.00000,,,2013-02-04,,,,12997,490.00,,SAND HILLS,TX,08,PERMIAN BASIN,18,USA,,,31.5240548,1265,-102.6298498,B26,,P-440,PSL,128290250,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2014-02-01,2021-06-01,,137071.0000,,,14646882.0000,,SALT WATER,SALT WATER,1200.0000,,false,,,false,,,,,,0
42103012800000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",436,CRANE (TX),,OTHER INJ,TA,V,3550.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3172.00000,3518.00000,,,1996-06-07,,,,01224,346.00,,DUNE,TX,08,PERMIAN BASIN,25,USA,,,31.5411119,1194,-102.4526898,B25,,P-440,PSL,128274928,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2013-07-01,2020-06-01,,1.0000,,,92096.0000,,SALT WATER,SALT WATER,140.0000,,false,,,false,,,,,,0
42103015270000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",516 W,CRANE (TX),QUEEN,OTHER INJ,TA,V,3500.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3183.00000,3495.00000,,,1959-02-20,,,,01224,312.00,,DUNE,TX,08,PERMIAN BASIN,25,USA,,,31.5372941,1194,-102.4445110,B25,,P-440,PSL,128273848,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2013-07-01,2020-06-01,,625.0000,,,102590.0000,,SALT WATER,SALT WATER,1000.0000,,false,,,false,,,,,,0
42103012560000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",412,CRANE (TX),,OTHER INJ,TA,V,3625.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3172.00000,3591.00000,,,2013-02-26,,,,01224,419.00,,DUNE,TX,08,PERMIAN BASIN,25,USA,,,31.5385848,1194,-102.4474543,B25,,P-440,PSL,128273847,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2013-07-01,2020-06-01,,1.0000,,,124707.0000,,SALT WATER,SALT WATER,120.0000,,false,,,false,,,,,,0
42103012920000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",448 W,CRANE (TX),QUEEN,SW INJ,TA,V,3550.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3161.00000,3522.00000,,,1984-01-12,,,,01224,361.00,,DUNE,TX,08,PERMIAN BASIN,25,USA,,,31.5375815,1194,-102.4515123,B25,,P-440,PSL,128273716,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2013-07-01,2021-01-01,,1.0000,,,136781.0000,,SALT WATER,SALT WATER,300.0000,,false,,,false,,,,,,0
42103012570000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",413,CRANE (TX),MCELROY DOLOMITE,SW INJ,TA,V,3550.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3169.00000,3526.00000,,,2013-01-08,,,,01224,357.00,,DUNE,TX,08,PERMIAN BASIN,25,USA,,,31.5419996,1194,-102.4488340,B25,,P-440,PSL,128273715,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2013-05-01,2020-09-01,,8.0000,,,335469.0000,,SALT WATER,SALT WATER,50.0000,,false,,,false,,,,,,0
42103356780000,1,"BLACKBEARD OPERATING, LLC",M.B. MCKNIGHT,10,CRANE (TX),WICHITA-ALBANY,GAS,ACTIVE,V,6150.00000,2009-11-10,2011-09-01,2021-10-01,121,820428.0000,160,16652.0000,6,210,4043.0000,69807.0000,153390.0000,,271,15214.0000,1611.0000,CENTRAL BASIN PLATFORM,89177.0000,16474.0000,624.0000,CENTRAL BASIN PLATFORM,9.0000,101.0000,553.0000,608161.0000,436,1517,37443,2021-07-02,5715,42.0000,52.0000,59690.00,26109.2700,49270.00,38.3010,16.8000,51.9000,17131.0000,2,313.0000,115,3142.0000,2,19.0000,2,4978.00000,5373.00000,0.810000,39.000000,2010-05-26,1,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",261520,395.00,,RUNNING W,TX,08,PERMIAN BASIN,10,USA,,,31.5441348,1114,-102.6583643,B21,,P-440,PSL,126909924,2021-12-21,32270.53,0.00,0.00,1425719.75,0.00,0.00,15618.53,605291.81,32270.53,1425719.75,15618.53,"BLACKBEARD OPERATING, LLC",605291.81,2233.0000,58302.0000,9784.0000,,,,,,,,,,,,478,false,1.99,478,false,1.27,478,1.99,478,1.27,6933
42103302360000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",1066,CRANE (TX),YATES,OTHER INJ,P & A,V,3787.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3276.00000,3565.00000,,,1970-05-18,,,,01224,289.00,,DUNE,TX,08,PERMIAN BASIN,4,USA,,,31.5842516,1167,-102.4328780,B24,,P-440,PSL,125970384,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2011-07-01,2018-11-01,,113.0000,,,207459.0000,,SALT WATER,SALT WATER,800.0000,,false,,,false,,,,,,0
42103303260000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",1088,CRANE (TX),YATES,SW INJ,TA,V,3830.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3360.00000,3660.00000,,,1970-12-28,,,,01224,300.00,,DUNE,TX,08,PERMIAN BASIN,4,USA,,,31.5852397,1167,-102.4289639,B24,,P-440,PSL,125970382,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2010-11-01,2020-10-01,,14957.0000,,,2073729.0000,,SALT WATER,SALT WATER,700.0000,,false,,,false,,,,,,0
42103308200000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",1107,CRANE (TX),GRAYBURG,SW INJ,TA,V,3890.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3427.00000,3684.00000,,,1973-09-24,,,,01224,257.00,,DUNE,TX,08,PERMIAN BASIN,3,USA,,,31.5887808,1166,-102.4303370,B24,,P-440,PSL,125970381,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2010-11-01,2020-10-01,,20568.0000,,,2187119.0000,,SALT WATER,SALT WATER,361.0000,,false,,,false,,,,,,0
42103356790000,1,"BLACKBEARD OPERATING, LLC",ROADRUNNER 1,1,CRANE (TX),PENN UPPER,OIL,ACTIVE,V,8500.00000,2009-10-20,2009-12-01,2021-10-01,143,22437.0000,2,46137.0000,3,82,36.0000,11186.0000,49876.0000,,594,,3814.0000,CENTRAL BASIN PLATFORM,860.0000,3957.0000,924.0000,CENTRAL BASIN PLATFORM,23.0000,23.0000,4.0000,139613.0000,20,1155,763,2009-12-28,281,,,160.00,803.6250,490.00,1244.3610,6390.9000,2277.8000,409.0000,9,926.0000,5,988.0000,5,6.0000,5,8218.00000,8290.00000,,37.700000,2009-12-17,1,ENERGY TRANSFER COMPANY,"PLAINS MARKETING, L.P.",39805,72.00,,"BLOCK 31, NW.",TX,08,PERMIAN BASIN,1,USA,,,31.5081687,716,-102.5361289,32,,P-440,PSL,125049325,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,993.0000,798.0000,241.0000,,,,,,,,,,,,,,,,,,,,,,0
42103319130000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1105,CRANE (TX),JUDKINS,GAS,ACTIVE,V,3050.00000,1978-08-27,2009-07-01,2021-10-01,140,63311.0000,12,1609.0000,0,1,307.0000,3252.0000,12161.0000,,,649.0000,0.0000,CENTRAL BASIN PLATFORM,3813.0000,636.0000,381.0000,CENTRAL BASIN PLATFORM,0.0000,3.0000,20.0000,20258.0000,14,56,4209,2010-06-18,190,50.0000,72.0000,,1099500.0000,39350.00,0.9100,0.0000,3.3000,1245.0000,53,62.0000,65,224.0000,53,1.0000,53,2758.00000,3007.00000,0.710000,,1978-09-08,1,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,251114,249.00,,SAND HILLS,TX,08,PERMIAN BASIN,7,USA,,,31.4598012,1277,-102.6893266,B27,,P-440,PSL,124793849,2021-12-21,2867.83,0.00,0.00,113555.08,0.00,0.00,1258.83,50244.08,3121.52,128976.81,1512.52,"BLACKBEARD OPERATING, LLC",65665.81,4.0000,4398.0000,201.0000,,,,,,,,,,,,452,false,1.14,452,false,2.00,452,2.00,452,2.00,0
42103021640000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ETAL",715,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3515.00000,2008-08-05,2008-10-01,2021-10-01,150,205971.0000,14,1189.0000,1,,179.0000,2292.0000,35517.0000,,,5252.0000,8.0000,CENTRAL BASIN PLATFORM,23184.0000,3872.0000,257.0000,CENTRAL BASIN PLATFORM,0.0000,34.0000,204.0000,204300.0000,2,449,7841,2010-01-15,87,110.0000,208.0000,,24194.3130,173230.00,41.3320,0.0000,0.0000,6129.0000,2,106.0000,103,1022.0000,2,6.0000,2,2370.00000,2526.00000,0.650000,,2009-02-10,1,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,248876,156.00,,SAND HILLS,TX,08,PERMIAN BASIN,21,USA,,,31.5205498,1268,-102.5948010,B26,,P-440,PSL,124523992,2021-12-21,1189.00,0.00,0.00,207614.27,0.00,0.00,0.00,1643.27,1189.00,306943.31,0.00,"BLACKBEARD OPERATING, LLC",100972.33,211.0000,5105.0000,56.0000,,,,,,,,,,,,443,true,1.51,443,false,0.10,443,1.51,443,1.27,0
42103342510000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1432W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,5025.00000,1994-02-13,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4500.00000,5025.00000,,,1994-03-10,,,,05294,525.00,,SAND HILLS,TX,08,PERMIAN BASIN,16,USA,,,31.5302336,1263,-102.6017841,B26,,P-440,PSL,124501484,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-05-01,2021-06-01,,3323.0000,,,2370983.0000,,SALT WATER,SALT WATER,1100.0000,,false,,,false,,,,,,0
42103331950000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1283W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4850.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4326.00000,4762.00000,,,1983-10-04,,,,05294,436.00,,SAND HILLS,TX,08,PERMIAN BASIN,20,USA,,,31.5205807,1267,-102.6094890,B26,,P-440,PSL,124501262,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1993-07-01,2021-06-01,,7641.0000,,,3141107.0000,,SALT WATER,SALT WATER,1100.0000,,false,,,false,,,,,,0
42103008900000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",25W,CRANE (TX),SAN ANDRES,OTHER INJ,TA,V,3842.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3520.00000,3800.00000,,,1939-07-14,,,,07155,280.00,,WADDELL,TX,08,PERMIAN BASIN,11,USA,,,31.6256047,1157,-102.4902649,B23,,P-440,PSL,124498511,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1984-01-01,2020-06-01,,4813.0000,,,8818449.0000,,SALT WATER,SALT WATER,500.0000,,false,,,false,,,,,,0
42103009580000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",154W,CRANE (TX),DEVONIAN,OTHER INJ,TA,V,9200.00000,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,8450.00000,9140.00000,,,1983-04-07,,,,07061,690.00,,UNIVERSITY WADDELL,TX,08,PERMIAN BASIN,26,USA,,,31.5362737,1195,-102.4703947,B25,,P-440,PSL,124498505,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1984-03-01,2016-07-01,,2689.0000,,2220.0000,6742340.0000,,SALT WATER,"CO2,SALT WATER",2600.0000,,false,,,false,,,,,,0
