Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Feb 2021,,Gas,08,150252.0,KERMIT (YATES),"WALTON, J.B. AC/2",  198  ,,,0,0,0,,0,174,174,2.0,KERMIT,YATES,0.0,0.0,87.0,65.25
Feb 2021,,Gas,08,151063.0,KERMIT (YATES),STATE WALTON,   67  ,,,0,0,0,,0,404,404,2.0,KERMIT,YATES,0.0,0.0,202.0,151.5
Feb 2021,,Gas,08,153552.0,KERMIT (YATES),STATE WALTON,   69  ,,,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Feb 2021,,Gas,08,154633.0,KERMIT (YATES),"WALTON, J. B.",  297  ,,,0,0,0,,0,251,251,2.0,KERMIT,YATES,0.0,0.0,125.5,94.125
Feb 2021,,Gas,08,156468.0,KERMIT (YATES),"WALTON, J. B.",  301  ,,,0,0,0,,0,8,8,2.0,KERMIT,YATES,0.0,0.0,4.0,3.0
Feb 2021,,Gas,08,159638.0,KERMIT (YATES),"WALTON, J. B",  348  ,,,0,0,0,,0,178,178,2.0,KERMIT,YATES,0.0,0.0,89.0,66.75
Feb 2021,,Gas,08,163363.0,KERMIT (YATES),"WALTON, J. B.",  291  ,,,0,0,0,,0,48,48,2.0,KERMIT,YATES,0.0,0.0,24.0,18.0
Feb 2021,,Gas,08,166074.0,KERMIT (YATES),"WALTON, J. B.",  295  ,,,0,0,0,,0,24,24,2.0,KERMIT,YATES,0.0,0.0,12.0,9.0
Feb 2021,,Gas,08,166717.0,KERMIT (YATES),"WALTON, J. B.",  310  ,,5009.0,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,3286.0,KEYSTONE (COLBY),STATE-WALTON A/C 2,,,,213,334,334,1.0,213,461,461,2.0,KEYSTONE,COLBY,167.0,125.25,230.5,172.875
Feb 2021,,Oil,08,3287.0,KEYSTONE (COLBY),"WALTON, J. B. A/C 2",,,5009.0,557,825,749,1.0,633,499,499,2.0,KEYSTONE,COLBY,374.5,280.875,249.5,187.125
Feb 2021,,Oil,08,3317.0,KEYSTONE (COLBY),"BASHARA, J. M.",,,3626.0,56,64,45,1.0,75,35,35,2.0,KEYSTONE,COLBY,22.5,16.875,17.5,13.125
Feb 2021,,Oil,08,3320.0,KEYSTONE (COLBY),"PERKINS, J. J. -B- UPPER",,,,59,0,0,,59,0,0,,KEYSTONE,COLBY,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,27106.0,KEYSTONE (COLBY),KEYSTONE CATTLE COMPANY,,,5122.0,5,13,13,1.0,5,12,12,2.0,KEYSTONE,COLBY,6.5,4.875,6.0,4.5
Feb 2021,,Oil,08,31917.0,KEYSTONE (COLBY),WADDELL,,,5584.0,0,0,0,,0,0,0,,KEYSTONE,COLBY,0.0,0.0,0.0,0.0
Feb 2021,,Gas,08,257525.0,KEYSTONE (COLBY),"WALTON, J. B. A/C 2",  347  ,,5009.0,0,0,0,,0,0,0,,KEYSTONE,COLBY,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,46977.0,KEYSTONE (CONSOLIDATED),BASHARA-PROTHRO,,,,585,"1,951",2146,1.0,390,"9,864",9864,2.0,KEYSTONE,CONSOLIDATED,1073.0,804.75,4932.0,3699.0
Feb 2021,,Oil,08,46979.0,KEYSTONE (CONSOLIDATED),"BASHARA, J. M.",,,,148,177,121,1.0,204,121,121,2.0,KEYSTONE,CONSOLIDATED,60.5,45.375,60.5,45.375
Feb 2021,,Oil,08,46980.0,KEYSTONE (CONSOLIDATED),KEYSTONE CATTLE CO.,,,,0,0,0,,0,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,46984.0,KEYSTONE (CONSOLIDATED),"BASHARA, M. J.",,,,0,0,0,,0,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,46985.0,KEYSTONE (CONSOLIDATED),EAST KEYSTONE (SAN A HOLT UNIT),,,,"1,854","2,112",2565,1.0,"1,401",441,441,2.0,KEYSTONE,CONSOLIDATED,1282.5,961.875,220.5,165.375
Feb 2021,,Oil,08,49976.0,KEYSTONE (CONSOLIDATED),STATE-WALTON 'E',,,,357,828,806,1.0,379,"5,027",5027,2.0,KEYSTONE,CONSOLIDATED,403.0,302.25,2513.5,1885.125
Feb 2021,,Gas,08,152785.0,KEYSTONE (CONSOLIDATED),"BASHARA, M.J. UNIT",    1  ,,,52,0,0,,52,92,92,2.0,KEYSTONE,CONSOLIDATED,0.0,0.0,46.0,34.5
Feb 2021,,Gas,08,183074.0,KEYSTONE (CONSOLIDATED),STATE-WALTON 'E',   38H ,,,0,0,0,,0,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,23120.0,KEYSTONE (SAN ANDRES),WADDELL,,,5584.0,322,219,343,1.0,198,145,145,2.0,KEYSTONE,SAN ANDRES,171.5,128.625,72.5,54.375
Feb 2021,,Oil,08,23838.0,KEYSTONE (SAN ANDRES),"WALTON ESTATE ""A""",,,,0,0,0,,0,0,0,,KEYSTONE,SAN ANDRES,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,35668.0,KEYSTONE (SAN ANDRES),"J.J. PERKINS ""C""",,,,93,0,0,,93,0,0,,KEYSTONE,SAN ANDRES,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,36333.0,KEYSTONE (SAN ANDRES),"TRINITY ""A"" UNIT",,,,0,0,0,,0,0,0,,KEYSTONE,SAN ANDRES,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,43007.0,KEYSTONE (SAN ANDRES),EAST KEYSTONE(SAN A HOLT UNIT),,,,91,113,129,1.0,75,451,451,2.0,KEYSTONE,SAN ANDRES,64.5,48.375,225.5,169.125
Feb 2021,,Oil,08,26628.0,"KEYSTONE, SW. (SAN ANDRES)",KEYSTONE CATTLE COMPANY,,,5122.0,332,791,820,1.0,303,620,620,2.0,KEYSTONE,SAN ANDRES,410.0,307.5,310.0,232.5
Feb 2021,,Oil,08,17869.0,LEA (SAN ANDRES),"WADDELL, W. N. ET AL TR. H",,,4352.0,5,25,21,0.0,9,0,0,,LEA,SAN ANDRES,10.5,7.875,0.0,0.0
Feb 2021,,Oil,08,20935.0,"LEA, SOUTH (CLEAR FORK)","WADDELL, W. N. ET AL TR. H",,,4352.0,32,203,163,0.0,72,0,0,,LEA,CLEAR FORK,81.5,61.125,0.0,0.0
Feb 2021,,Oil,08,28619.0,"LEA, SOUTH (SAN ANGELO)","WADDELL, W.N. ETAL TR. H",,,4352.0,120,737,595,0.0,262,0,0,,LEA,SAN ANGELO,297.5,223.125,0.0,0.0
Feb 2021,,Oil,08,26509.0,MARSTON RANCH (CLEARFORK),EDWARDS,,,,159,21,0,,180,0,0,,MARSTON RANCH,CLEARFORK,0.0,0.0,0.0,0.0
Feb 2021,,Oil,08,40713.0,MARSTON RANCH (CLEARFORK),WINTER,,,,352,793,851,1.0,294,"2,329",2329,2.0,MARSTON RANCH,CLEARFORK,425.5,319.125,1164.5,873.375
Feb 2021,,Oil,08,42684.0,MARSTON RANCH (CLEARFORK),GRAHAM,,,,686,"2,611",2487,1.0,810,"6,711",6711,2.0,MARSTON RANCH,CLEARFORK,1243.5,932.625,3355.5,2516.625
Feb 2021,,Oil,08,43408.0,MARSTON RANCH (CLEARFORK),DAVID L. MARSTON,,,,535,"1,954",1813,1.0,676,"7,600",7600,2.0,MARSTON RANCH,CLEARFORK,906.5,679.875,3800.0,2850.0
Feb 2021,,Oil,08,44073.0,MARSTON RANCH (CLEARFORK),ALLAR-MARSTON,,,7588.0,297,844,536,1.0,605,"1,828",1828,2.0,MARSTON RANCH,CLEARFORK,268.0,201.0,914.0,685.5
Feb 2021,Y,Oil,08,45832.0,MARSTON RANCH (CLEARFORK),MARSTON-KOEHN,,,,156,220,169,1.0,207,146,146,2.0,MARSTON RANCH,CLEARFORK,84.5,63.375,73.0,54.75
Feb 2021,,Oil,08,46148.0,MARSTON RANCH (CLEARFORK),DABB,,,,214,74,185,1.0,103,154,154,2.0,MARSTON RANCH,CLEARFORK,92.5,69.375,77.0,57.75
Feb 2021,,Oil,08,47993.0,MARSTON RANCH (CLEARFORK),EDWARD TEACH,,,7649.0,203,511,491,1.0,223,"1,212",1212,2.0,MARSTON RANCH,CLEARFORK,245.5,184.125,606.0,454.5
Feb 2021,,Oil,08,48135.0,MARSTON RANCH (CLEARFORK),QUEEN ANNES REVENGE,,,,381,"1,075",903,1.0,553,"3,719",3719,2.0,MARSTON RANCH,CLEARFORK,451.5,338.625,1859.5,1394.625
