Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Jul 2021,,Oil,8.0,40713.0,MARSTON RANCH (CLEARFORK),WINTER,,,,201,754,521,1.0,434,"2,013",2013,2.0,MARSTON RANCH,CLEARFORK,260.5,195.375,1006.5,754.875
Jul 2021,,Oil,8.0,42684.0,MARSTON RANCH (CLEARFORK),GRAHAM,,,,758,"2,776",2869,1.0,665,"7,407",7407,2.0,MARSTON RANCH,CLEARFORK,1434.5,1075.875,3703.5,2777.625
Jul 2021,,Oil,8.0,43408.0,MARSTON RANCH (CLEARFORK),DAVID L. MARSTON,,,,681,"1,811",1945,1.0,547,"5,937",5937,2.0,MARSTON RANCH,CLEARFORK,972.5,729.375,2968.5,2226.375
Jul 2021,Y,Oil,8.0,44073.0,MARSTON RANCH (CLEARFORK),ALLAR-MARSTON,,,7588.0,474,"1,059",1056,1.0,477,"1,457",1457,2.0,MARSTON RANCH,CLEARFORK,528.0,396.0,728.5,546.375
Jul 2021,Y,Oil,8.0,45832.0,MARSTON RANCH (CLEARFORK),MARSTON-KOEHN,,,,203,22,0,,225,79,79,2.0,MARSTON RANCH,CLEARFORK,0.0,0.0,39.5,29.625
Jul 2021,,Oil,8.0,46148.0,MARSTON RANCH (CLEARFORK),DABB,,,,416,84,353,1.0,147,159,159,2.0,MARSTON RANCH,CLEARFORK,176.5,132.375,79.5,59.625
Jul 2021,,Oil,8.0,47993.0,MARSTON RANCH (CLEARFORK),EDWARD TEACH,,,7649.0,200,436,450,1.0,186,"1,739",1739,2.0,MARSTON RANCH,CLEARFORK,225.0,168.75,869.5,652.125
Jul 2021,,Oil,8.0,48135.0,MARSTON RANCH (CLEARFORK),QUEEN ANNES REVENGE,,,,463,"1,117",1076,1.0,504,"3,587",3587,2.0,MARSTON RANCH,CLEARFORK,538.0,403.5,1793.5,1345.125
Jul 2021,,Oil,8.0,48336.0,MARSTON RANCH (CLEARFORK),EDWARD TEACH SE,,,7649.0,169,364,378,1.0,155,953,953,2.0,MARSTON RANCH,CLEARFORK,189.0,141.75,476.5,357.375
Jul 2021,,Oil,8.0,49375.0,MARSTON RANCH (CLEARFORK),EDWARD TEACH SW,,,7649.0,0,112,64,1.0,48,354,354,2.0,MARSTON RANCH,CLEARFORK,32.0,24.0,177.0,132.75
Jul 2021,,Oil,8.0,51749.0,MARSTON RANCH (CLEARFORK),MAN OF WAR W,,,7903.0,0,0,0,,0,0,0,,MARSTON RANCH,CLEARFORK,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,53025.0,MARSTON RANCH (CLEARFORK),BLACK BART,,,7903.0,140,0,0,,140,0,0,,MARSTON RANCH,CLEARFORK,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,53422.0,MARSTON RANCH (CLEARFORK),SWASHBUCKLER,,,7781.0,212,289,181,1.0,320,"1,337",1337,2.0,MARSTON RANCH,CLEARFORK,90.5,67.875,668.5,501.375
Jul 2021,,Oil,8.0,53498.0,MARSTON RANCH (CLEARFORK),SWASHBUCKLER SE,,,7781.0,0,10,0,,10,367,367,2.0,MARSTON RANCH,CLEARFORK,0.0,0.0,183.5,137.625
Jul 2021,,Oil,8.0,4232.0,"MCKEE (CLEAR FORK, LOWER)","WADDELL, W. N., ETAL",,,3803.0,0,0,0,,0,0,0,,MCKEE,"CLEAR FORK, LOWER",0.0,0.0,0.0,0.0
Jul 2021,,Gas,8.0,186517.0,"MCKEE (CLEAR FORK, MID.)","WADDELL, W. N. ET AL TR. I",  218  ,,3803.0,0,0,0,,0,132,132,2.0,MCKEE,"CLEAR FORK, MID.",0.0,0.0,66.0,49.5
Jul 2021,,Gas,8.0,192876.0,"MCKEE (CLEAR FORK, MID.)","WADDELL, W. N. ET AL TR. I",  301  ,,3803.0,0,0,0,,0,844,844,2.0,MCKEE,"CLEAR FORK, MID.",0.0,0.0,422.0,316.5
Jul 2021,,Gas,8.0,194368.0,"MCKEE (CLEAR FORK, MID.)","WADDELL, W. N. ET AL",  232  ,,3803.0,0,0,0,,0,229,229,2.0,MCKEE,"CLEAR FORK, MID.",0.0,0.0,114.5,85.875
Jul 2021,,Gas,8.0,212805.0,"MCKEE (CLEAR FORK, MID.)","WADDELL, W. N. ET AL",  261  ,,,0,0,0,,0,0,0,,MCKEE,"CLEAR FORK, MID.",0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,24408.0,MCKEE (WOLFCAMP),"WADDELL, W. N. ET AL TR 1",,,3803.0,0,0,0,,0,0,0,,MCKEE,WOLFCAMP,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,50100.0,MONAHANS (CLEAR FORK),DOUBLOON,,,,172,0,0,,172,0,0,,MONAHANS,CLEAR FORK,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,52655.0,MONAHANS (CLEAR FORK),OCRACOKE ISLAND,,,,85,0,0,,85,0,0,,MONAHANS,CLEAR FORK,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,51099.0,"MONAHANS, NORTH",SEALY SMITH FOUNDATION -A-,,,8814.0,786,"4,280",4429,1.0,637,"55,352",55352,2.0,MONAHANS,"MONAHANS, NORTH",2214.5,1660.875,27676.0,20757.0
Jul 2021,,Oil,8.0,55551.0,"MONAHANS, NORTH",NELSON'S FOLLY,,,8814.0,79,522,562,1.0,39,"1,537",1537,2.0,MONAHANS,"MONAHANS, NORTH",281.0,210.75,768.5,576.375
Jul 2021,,Oil,8.0,55726.0,"MONAHANS, NORTH",DORADO,,,,241,0,0,,241,0,0,,MONAHANS,"MONAHANS, NORTH",0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,34235.0,"MONAHANS, NORTH (CLEARFORK)","HOGG, F. H.",,,8146.0,238,25,175,1.0,88,0,0,,MONAHANS,CLEARFORK,87.5,65.625,0.0,0.0
Jul 2021,,Oil,8.0,48675.0,"MONAHANS, NORTH (CLEARFORK)",WALK THE PLANK,,,8672.0,523,"2,164",2073,1.0,614,"11,146",11146,2.0,MONAHANS,CLEARFORK,1036.5,777.375,5573.0,4179.75
Jul 2021,,Oil,8.0,49056.0,"MONAHANS, NORTH (CLEARFORK)","MITCHELL, C.",,,,45,0,0,,45,0,0,,MONAHANS,CLEARFORK,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,49301.0,"MONAHANS, NORTH (CLEARFORK)",MAROONER,,,8107.0,520,"4,013",4062,1.0,471,"14,151",14151,2.0,MONAHANS,CLEARFORK,2031.0,1523.25,7075.5,5306.625
Jul 2021,,Oil,8.0,49353.0,"MONAHANS, NORTH (CLEARFORK)",FRANCIS DRAKE,,,8146.0,574,"2,261",2376,1.0,459,"11,628",11628,2.0,MONAHANS,CLEARFORK,1188.0,891.0,5814.0,4360.5
Jul 2021,,Oil,8.0,49490.0,"MONAHANS, NORTH (CLEARFORK)",SEALY SMITH FOUNDATION -A-,,,8814.0,"2,547","11,362",11413,1.0,"2,496","89,517",89517,2.0,MONAHANS,CLEARFORK,5706.5,4279.875,44758.5,33568.875
Jul 2021,,Oil,8.0,49561.0,"MONAHANS, NORTH (CLEARFORK)",HORNSWOGGLE,,,,516,"6,240",6088,1.0,668,"19,190",19190,2.0,MONAHANS,CLEARFORK,3044.0,2283.0,9595.0,7196.25
Jul 2021,Y,Oil,8.0,50028.0,"MONAHANS, NORTH (CLEARFORK)","SEALY-SMITH FOUNDATION ""B""",,,,864,"9,564",9431,1.0,997,"60,539",60539,2.0,MONAHANS,CLEARFORK,4715.5,3536.625,30269.5,22702.125
Jul 2021,,Oil,8.0,50090.0,"MONAHANS, NORTH (CLEARFORK)",PEG LEG,,,,0,0,0,,0,0,0,,MONAHANS,CLEARFORK,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,50130.0,"MONAHANS, NORTH (CLEARFORK)",COMMANDEER,,,8107.0,215,"2,353",2282,1.0,286,"17,567",17567,2.0,MONAHANS,CLEARFORK,1141.0,855.75,8783.5,6587.625
Jul 2021,,Oil,8.0,50423.0,"MONAHANS, NORTH (CLEARFORK)",FRANCIS DRAKE N,,,8146.0,459,"1,680",1798,1.0,341,"8,908",8908,2.0,MONAHANS,CLEARFORK,899.0,674.25,4454.0,3340.5
