Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Apr 2021,,Oil,08,20732.0,"EDWARDS -04-, S. (7900)","WADDELL, W. N.",,,,0,0,0,,0,0,0,,EDWARDS -04-,7900,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,25313.0,G. P. M. (PENN.),"HOGG, FAY HUNTER",,,,69,84,0,,153,887,887,2.0,G. P. M.,PENN.,0.0,0.0,443.5,332.625
Apr 2021,,Gas,08,36023.0,"GOLDSMITH, EAST (GRAYBURG)",ECTOR -AU- FEE,    2  ,,,115,0,0,,115,0,0,,GOLDSMITH,GRAYBURG,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,36820.0,"GOLDSMITH, EAST (QUEEN)",SCHARBAUER -N-,,,,0,0,0,,0,0,0,,GOLDSMITH,QUEEN,0.0,0.0,0.0,0.0
Apr 2021,,Gas,08,185905.0,"GOLDSMITH, EAST (QUEEN)","SCHARBAUER ""G""",    8  ,,,0,0,0,,0,0,0,,GOLDSMITH,QUEEN,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,20084.0,"GOLDSMITH, N. (SAN ANDRES, CON.)",SCHARBAUER -N-,,,,18,0,0,,18,0,0,,GOLDSMITH,"SAN ANDRES, CON.",0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,3218.0,KERMIT,"WALTON, J. B.",,,5009.0,128,193,165,1.0,156,128,128,2.0,KERMIT,KERMIT,82.5,61.875,64.0,48.0
Apr 2021,,Oil,08,3264.0,KERMIT (ELLENBURGER),STATE WALTON -E-,,,,197,991,1003,1.0,185,"17,701",17701,2.0,KERMIT,ELLENBURGER,501.5,376.125,8850.5,6637.875
Apr 2021,Y,Oil,08,36172.0,KERMIT (MCKEE),STATE WALTON -E- A/C 4,,,,164,28,0,,192,"1,235",1235,2.0,KERMIT,MCKEE,0.0,0.0,617.5,463.125
Apr 2021,,Gas,08,159640.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   27  ,,,154,67,175,1.0,46,"1,078",1078,2.0,KERMIT,MCKEE,87.5,65.625,539.0,404.25
Apr 2021,,Gas,08,176381.0,KERMIT (MCKEE),STATE-WALTON -E- A/C 4,    1M ,,5439.0,0,0,0,,0,0,0,,KERMIT,MCKEE,0.0,0.0,0.0,0.0
Apr 2021,,Gas,08,177879.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   36M ,,5439.0,0,0,0,,0,774,774,2.0,KERMIT,MCKEE,0.0,0.0,387.0,290.25
Apr 2021,,Gas,08,178576.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   35M ,,5439.0,0,0,0,,0,710,710,2.0,KERMIT,MCKEE,0.0,0.0,355.0,266.25
Apr 2021,,Gas,08,178577.0,KERMIT (MCKEE),"STATE-WALTON ""E""",   37M ,,5439.0,0,0,0,,0,"2,796",2796,2.0,KERMIT,MCKEE,0.0,0.0,1398.0,1048.5
Apr 2021,,Gas,08,202802.0,KERMIT (MCKEE),STATE WALTON -E-,   34M ,,5439.0,0,0,0,,0,"1,548",1548,2.0,KERMIT,MCKEE,0.0,0.0,774.0,580.5
Apr 2021,,Gas,08,20262.0,KERMIT (YATES),STATE-WALTON,   36 C,,,0,0,0,,0,179,179,2.0,KERMIT,YATES,0.0,0.0,89.5,67.125
Apr 2021,,Gas,08,39223.0,KERMIT (YATES),"WALTON, J. B.",  300 U,,,0,0,0,,0,255,255,2.0,KERMIT,YATES,0.0,0.0,127.5,95.625
Apr 2021,,Gas,08,113075.0,KERMIT (YATES),"WALTON, J. B.",  218  ,,,0,0,0,,0,32,32,2.0,KERMIT,YATES,0.0,0.0,16.0,12.0
Apr 2021,,Gas,08,125356.0,KERMIT (YATES),"WALTON, J. B.",  319  ,,,0,0,0,,0,67,67,2.0,KERMIT,YATES,0.0,0.0,33.5,25.125
Apr 2021,,Gas,08,125849.0,KERMIT (YATES),STATE WALTON,   76  ,,,0,0,0,,0,161,161,2.0,KERMIT,YATES,0.0,0.0,80.5,60.375
Apr 2021,,Gas,08,125923.0,KERMIT (YATES),"WALTON, J. B.",  320  ,,,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Apr 2021,,Gas,08,125924.0,KERMIT (YATES),"WALTON, J. B.",  321  ,,,0,0,0,,0,184,184,2.0,KERMIT,YATES,0.0,0.0,92.0,69.0
Apr 2021,,Gas,08,126251.0,KERMIT (YATES),"WALTON, J. B.",  324  ,,,0,0,0,,0,258,258,2.0,KERMIT,YATES,0.0,0.0,129.0,96.75
Apr 2021,,Gas,08,126252.0,KERMIT (YATES),"WALTON, J. B.",  325  ,,,0,0,0,,0,187,187,2.0,KERMIT,YATES,0.0,0.0,93.5,70.125
Apr 2021,,Gas,08,126253.0,KERMIT (YATES),"WALTON, J. B.",  327  ,,,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Apr 2021,,Gas,08,126254.0,KERMIT (YATES),"WALTON, J. B.",  328  ,,,0,0,0,,0,137,137,2.0,KERMIT,YATES,0.0,0.0,68.5,51.375
Apr 2021,,Gas,08,126255.0,KERMIT (YATES),"WALTON, J. B.",  329  ,,,0,0,0,,0,59,59,2.0,KERMIT,YATES,0.0,0.0,29.5,22.125
Apr 2021,,Gas,08,126354.0,KERMIT (YATES),"WALTON, J. B.",  296  ,,,0,0,0,,0,177,177,2.0,KERMIT,YATES,0.0,0.0,88.5,66.375
Apr 2021,,Gas,08,128612.0,KERMIT (YATES),STATE-WALTON,   71  ,,,0,0,0,,0,327,327,2.0,KERMIT,YATES,0.0,0.0,163.5,122.625
Apr 2021,,Gas,08,128948.0,KERMIT (YATES),"WALTON, J. B.",  330  ,,,0,0,0,,0,23,23,2.0,KERMIT,YATES,0.0,0.0,11.5,8.625
Apr 2021,,Gas,08,128959.0,KERMIT (YATES),"WALTON, J. B.",  335  ,,,0,0,0,,0,18,18,2.0,KERMIT,YATES,0.0,0.0,9.0,6.75
Apr 2021,,Gas,08,129967.0,KERMIT (YATES),"WALTON, J. B.",  337  ,,,0,0,0,,0,59,59,2.0,KERMIT,YATES,0.0,0.0,29.5,22.125
Apr 2021,,Gas,08,129968.0,KERMIT (YATES),"WALTON, J. B.",  338  ,,,0,0,0,,0,756,756,2.0,KERMIT,YATES,0.0,0.0,378.0,283.5
Apr 2021,,Gas,08,130227.0,KERMIT (YATES),"WALTON, J. B.",  332  ,,,0,0,0,,0,22,22,2.0,KERMIT,YATES,0.0,0.0,11.0,8.25
Apr 2021,,Gas,08,130310.0,KERMIT (YATES),"WALTON, J. B.",  339  ,,,0,0,0,,0,63,63,2.0,KERMIT,YATES,0.0,0.0,31.5,23.625
Apr 2021,,Gas,08,130375.0,KERMIT (YATES),"WALTON, J. B.",  342  ,,,0,0,0,,0,210,210,2.0,KERMIT,YATES,0.0,0.0,105.0,78.75
Apr 2021,,Gas,08,130531.0,KERMIT (YATES),STATE-WALTON,   85  ,,,0,0,0,,0,381,381,2.0,KERMIT,YATES,0.0,0.0,190.5,142.875
Apr 2021,,Gas,08,130657.0,KERMIT (YATES),"WALTON, J. B.",  341  ,,5009.0,0,0,0,,0,41,41,2.0,KERMIT,YATES,0.0,0.0,20.5,15.375
Apr 2021,,Gas,08,130798.0,KERMIT (YATES),"WALTON, J. B.",  286  ,,,0,0,0,,0,221,221,2.0,KERMIT,YATES,0.0,0.0,110.5,82.875
Apr 2021,,Gas,08,131342.0,KERMIT (YATES),STATE WALTON,   87  ,,,0,0,0,,0,833,833,2.0,KERMIT,YATES,0.0,0.0,416.5,312.375
Apr 2021,,Gas,08,131343.0,KERMIT (YATES),STATE WALTON,   86  ,,,0,0,0,,0,175,175,2.0,KERMIT,YATES,0.0,0.0,87.5,65.625
Apr 2021,,Gas,08,131838.0,KERMIT (YATES),"WALTON, J. B.",  314  ,,,0,0,0,,0,425,425,2.0,KERMIT,YATES,0.0,0.0,212.5,159.375
Apr 2021,,Gas,08,132004.0,KERMIT (YATES),"WALTON, J. B.",  336  ,,,0,0,0,,0,951,951,2.0,KERMIT,YATES,0.0,0.0,475.5,356.625
Apr 2021,,Gas,08,133925.0,KERMIT (YATES),STATE WALTON,   88  ,,,0,0,0,,0,130,130,2.0,KERMIT,YATES,0.0,0.0,65.0,48.75
Apr 2021,,Gas,08,134801.0,KERMIT (YATES),"WALTON, J. B.",  346  ,,,0,0,0,,0,261,261,2.0,KERMIT,YATES,0.0,0.0,130.5,97.875
Apr 2021,,Gas,08,150248.0,KERMIT (YATES),"WALTON, J. B.",  194  ,,,0,0,0,,0,199,199,2.0,KERMIT,YATES,0.0,0.0,99.5,74.625
Apr 2021,,Gas,08,150252.0,KERMIT (YATES),"WALTON, J.B. AC/2",  198  ,,,0,0,0,,0,190,190,2.0,KERMIT,YATES,0.0,0.0,95.0,71.25
Apr 2021,,Gas,08,151063.0,KERMIT (YATES),STATE WALTON,   67  ,,,0,0,0,,0,442,442,2.0,KERMIT,YATES,0.0,0.0,221.0,165.75
Apr 2021,,Gas,08,153552.0,KERMIT (YATES),STATE WALTON,   69  ,,,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Apr 2021,,Gas,08,154633.0,KERMIT (YATES),"WALTON, J. B.",  297  ,,,0,0,0,,0,274,274,2.0,KERMIT,YATES,0.0,0.0,137.0,102.75
Apr 2021,,Gas,08,156468.0,KERMIT (YATES),"WALTON, J. B.",  301  ,,,0,0,0,,0,9,9,2.0,KERMIT,YATES,0.0,0.0,4.5,3.375
Apr 2021,,Gas,08,159638.0,KERMIT (YATES),"WALTON, J. B",  348  ,,,0,0,0,,0,195,195,2.0,KERMIT,YATES,0.0,0.0,97.5,73.125
Apr 2021,,Gas,08,163363.0,KERMIT (YATES),"WALTON, J. B.",  291  ,,,0,0,0,,0,52,52,2.0,KERMIT,YATES,0.0,0.0,26.0,19.5
