"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Jun 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,Gas,09,253701,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," G  6H ",,,0,0,,,0,"6,504","6,504","   02  "
,Gas,09,253702,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," G  7H ",,,0,0,,,0,205,205,"   02  "
,Gas,09,253703,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," G  8H ",,,0,0,,,0,"9,899","9,899","   02  "
,Gas,09,253704,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," H  5H ",,,0,0,,,0,"10,116","10,116","   02  "
,Gas,09,253705,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," H  6H ",,,0,0,,,0,"9,946","9,946","   02  "
,Gas,09,253754,"NEWARK, EAST (BARNETT SHALE)","UNIMIN UNIT","    2H ",,5606,1,0,,,1,0,,
,Gas,09,253757,"NEWARK, EAST (BARNETT SHALE)",KAMELL,"    2H ",,5578,4,0,,,4,"11,347",835,"   01  "
,,,,,,,,,,,,,,,"10,512","   03  "
,Gas,09,253884,"NEWARK, EAST (BARNETT SHALE)",MEARS,"    2H ",,,0,0,,,0,0,,
,Gas,09,253885,"NEWARK, EAST (BARNETT SHALE)",MCMULLIN,"    2H ",,,0,0,,,0,"4,089",521,"   01  "
,,,,,,,,,,,,,,,"3,568","   02  "
,Gas,09,253886,"NEWARK, EAST (BARNETT SHALE)","HANEY UNIT","    6H ",,,0,0,,,0,"4,076","4,076","   02  "
,Gas,09,253887,"NEWARK, EAST (BARNETT SHALE)","HANEY UNIT","    3H ",,,0,0,,,0,"3,558","3,558","   02  "
,Gas,09,253889,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," G  9H ",,,0,0,,,0,"10,088","10,088","   02  "
,Gas,09,253895,"NEWARK, EAST (BARNETT SHALE)",KIBLINGER,"    5H ",,,0,0,,,0,"3,399","3,399","   02  "
,Gas,09,253905,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q EAST  UNIT","   10H ",,,0,0,,,0,"8,642","8,642","   02  "
,Gas,09,253919,"NEWARK, EAST (BARNETT SHALE)","LOWELL WILLIAMS","    2H ",,,0,0,,,0,"5,402",340,"   01  "
,,,,,,,,,,,,,,,"5,062","   02  "
,Gas,09,253920,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER"," B  4H ",,,0,0,,,0,"6,282","6,282","   02  "
,Gas,09,253927,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," B  5H ",,,0,0,,,0,"15,450",518,"   01  "
,,,,,,,,,,,,,,,"14,932","   02  "
,Gas,09,253928,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","   14H ",,,0,0,,,0,"11,062","11,062","   02  "
,Gas,09,253929,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," A  6H ",,,0,0,,,0,"9,691",585,"   01  "
,,,,,,,,,,,,,,,"9,106","   02  "
,Gas,09,253930,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," A  4H ",,,0,0,,,0,409,25,"   01  "
,,,,,,,,,,,,,,,384,"   02  "
,Gas,09,253932,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," B  6H ",,,0,0,,,0,"8,921",299,"   01  "
,,,,,,,,,,,,,,,"8,622","   02  "
,Gas,09,253933,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," A  3H ",,,0,0,,,0,"14,839",895,"   01  "
,,,,,,,,,,,,,,,"13,944","   02  "
,Gas,09,253934,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," B  4H ",,,0,0,,,0,"3,285",110,"   01  "
,,,,,,,,,,,,,,,"3,175","   02  "
,Gas,09,253935,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","   12H ",,,0,0,,,0,"7,052","7,052","   02  "
,Gas,09,253936,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT","    3H ",,,0,0,,,0,"18,343",615,"   01  "
,,,,,,,,,,,,,,,"17,728","   02  "
,Gas,09,253937,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," A  5H ",,,0,0,,,0,"6,921",417,"   01  "
,,,,,,,,,,,,,,,"6,504","   02  "
,Gas,09,253981,"NEWARK, EAST (BARNETT SHALE)","COVINGTON ACRES WEST","    1H ",,,0,0,,,0,889,889,"   02  "
,Gas,09,254051,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE ALPHABET CROSSING UNIT"," A  7H ",,,0,0,,,0,"7,741",467,"   01  "
,,,,,,,,,,,,,,,"7,274","   02  "
,Gas,09,254063,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","   10H ",,,0,0,,,0,"8,492","8,492","   02  "
,Gas,09,254068,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER"," B  5H ",,,0,0,,,0,"7,691","7,691","   02  "
,Gas,09,254069,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER"," B  7H ",,,0,0,,,0,"11,729","11,729","   02  "
,Gas,09,254070,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER"," B  6H ",,,0,0,,,0,"6,726","6,726","   02  "
,Gas,09,254117,"NEWARK, EAST (BARNETT SHALE)","EXELON SOUTH UNIT","    8H ",,,0,0,,,0,524,524,"   02  "
,Gas,09,254125,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    8H ",,,0,0,,,0,699,699,"   02  "
,Gas,09,254180,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","   13H ",,,0,0,,,0,"1,594","1,594","   02  "
,Gas,09,254328,"NEWARK, EAST (BARNETT SHALE)","LOWELL WILLIAMS","    1H ",,,0,0,,,0,"7,426",468,"   01  "
,,,,,,,,,,,,,,,"6,958","   02  "
,Gas,09,254441,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","   12H ",,,0,0,,,0,"19,212","19,212","   02  "
,Gas,09,254443,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    6H ",,,0,0,,,0,"7,018","7,018","   02  "
,Gas,09,254464,"NEWARK, EAST (BARNETT SHALE)","DECORDOVA RANCH UNIT","    8H ",,,194,39,,,233,"5,222","5,222","   03  "
,Gas,09,254555,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," A  1H ",,,0,0,,,0,"19,353","19,353","   02  "
,Gas,09,254584,"NEWARK, EAST (BARNETT SHALE)",CAVEN,"    2H ",,5601,14,0,,,14,0,,
,Gas,09,254663,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","   11H ",,,0,0,,,0,312,312,"   02  "
,Gas,09,254766,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    4H ",,,0,0,,,0,"6,852","6,852","   02  "
,Gas,09,254810,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," A  3H ",,,0,0,,,0,0,,
,Gas,09,255008,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    3H ",,,0,0,,,0,"3,001","3,001","   02  "
,Gas,09,255053,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","   10H ",,,0,0,,,0,"14,115","14,115","   02  "
,Gas,09,255092,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," A  5H ",,,0,0,,,0,"46,861","46,861","   02  "
,Gas,09,255098,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," A  7H ",,,0,0,,,0,"3,118","3,118","   02  "
,Gas,09,255099,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY  UNIT"," C  2H ",,,0,0,,,0,"3,865","3,865","   02  "
,Gas,09,255300,"NEWARK, EAST (BARNETT SHALE)","HOT LIPS UNIT","    5H ",,5618,20,0,,,20,"2,805",270,"   01  "
,,,,,,,,,,,,,,,"2,535","   03  "
,Gas,09,255301,"NEWARK, EAST (BARNETT SHALE)","STINGRAY UNIT","    2H ",,5602,27,0,,,27,"8,708","8,708","   03  "
,Gas,09,255302,"NEWARK, EAST (BARNETT SHALE)","STINGRAY UNIT","    5H ",,5602,10,0,,,10,"9,628","9,628","   03  "
,Gas,09,255303,"NEWARK, EAST (BARNETT SHALE)","BROWN HILL UNIT","    1H ",,5618,10,0,,,10,38,4,"   01  "
,,,,,,,,,,,,,,,34,"   03  "
,Gas,09,255314,"NEWARK, EAST (BARNETT SHALE)","JOHN J. MILES UNIT","    5H ",,5458,0,0,,,0,"5,926","5,926","   03  "
,Gas,09,255321,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","    1H ",,,0,0,,,0,"1,289","1,289","   02  "
,Gas,09,255323,"NEWARK, EAST (BARNETT SHALE)","SEXTON UNIT","    3H ",,,19,0,,,19,"13,426","13,426","   03  "
,Gas,09,255331,"NEWARK, EAST (BARNETT SHALE)","HOT LIPS UNIT","    4H ",,5618,5,0,,,5,"2,834",273,"   01  "
,,,,,,,,,,,,,,,"2,561","   03  "
,Gas,09,255366,"NEWARK, EAST (BARNETT SHALE)",KAMELL,"    4H ",,5578,4,0,,,4,"6,835",503,"   01  "
,,,,,,,,,,,,,,,"6,332","   03  "
,Gas,09,255424,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","    5H ",,,0,0,,,0,"16,382","16,382","   02  "
,Gas,09,255484,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  3H ",,,0,0,,,0,"13,765","13,765","   02  "
,Gas,09,255485,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  4H ",,,0,0,,,0,422,422,"   02  "
,Gas,09,255557,"NEWARK, EAST (BARNETT SHALE)","C. R. SHELBY UNIT","    2H ",,,0,0,,,0,"7,647",833,"   01  "
,,,,,,,,,,,,,,,"6,814","   02  "
,Gas,09,255599,"NEWARK, EAST (BARNETT SHALE)","JAMES B. MOONEY UNIT","    2H ",,5254,22,0,,,22,"14,419","1,013","   01  "
,,,,,,,,,,,,,,,"13,406","   03  "
,Gas,09,255602,"NEWARK, EAST (BARNETT SHALE)","JULIA ROSE UNIT","    2H ",,,0,0,,,0,0,,
,Gas,09,255639,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    6H ",,5708,42,8,,,50,"3,768",199,"   01  "
,,,,,,,,,,,,,,,"3,569","   03  "
,Gas,09,255739,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","    2H ",,,0,0,,,0,24,24,"   02  "
,Gas,09,255740,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","    7H ",,,0,0,,,0,"30,773","30,773","   02  "
,Gas,09,255812,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  6H ",,,0,0,,,0,178,178,"   02  "
,Gas,09,255814,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  5H ",,,0,0,,,0,"11,818","11,818","   02  "
,Gas,09,255909,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q EAST UNIT","    2H ",,,0,0,,,0,"37,994","37,994","   02  "
,Gas,09,256013,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    7H ",,,0,0,,,0,717,717,"   02  "
,Gas,09,256014,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  7H ",,,0,0,,,0,"11,719","11,719","   02  "
,Gas,09,256015,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q EAST UNIT","    5H ",,,0,0,,,0,909,909,"   02  "
,Gas,09,256019,"NEWARK, EAST (BARNETT SHALE)","LD AND DUTCH GRAY UNIT","    1H ",,,0,0,,,0,"5,983",377,"   01  "
,,,,,,,,,,,,,,,"5,606","   02  "
,Gas,09,256224,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    6H ",,,0,0,,,0,"9,249","9,249","   02  "
,Gas,09,256257,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    5H ",,,0,0,,,0,"5,120","5,120","   02  "
Y,Gas,09,256284,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    4H ",,5708,119,4,,,123,"5,300",280,"   01  "
,,,,,,,,,,,,,,,"5,020","   03  "
,Gas,09,256375,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  8H ",,,0,0,,,0,"1,823","1,823","   02  "
,Gas,09,256377,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  3H ",,,0,0,,,0,"5,499","5,499","   02  "
,Gas,09,256378,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q EAST UNIT","   12H ",,,0,0,,,0,"16,719","16,719","   02  "
,Gas,09,256445,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q EAST UNIT","   11H ",,,0,0,,,0,0,,
,Gas,09,256506,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  8H ",,,0,0,,,0,0,,
,Gas,09,256561,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  6H ",,,0,0,,,0,0,,
,Gas,09,256563,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C 10H ",,,0,0,,,0,0,,
,Gas,09,256703,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  9H ",,,0,0,,,0,"15,381","15,381","   02  "
,Gas,09,256755,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  5H ",,,0,0,,,0,"12,614","12,614","   02  "
,Gas,09,256859,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  4H ",,,0,0,,,0,298,298,"   02  "
,Gas,09,256873,"NEWARK, EAST (BARNETT SHALE)","GOFF UNIT","    1H ",,,28,0,,,28,"10,673","10,673","   03  "
,Gas,09,257052,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-COZART,"    3H ",,,0,0,,,0,"12,803","1,299","   01  "
,,,,,,,,,,,,,,,"11,504","   02  "
,Gas,09,257275,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER"," A  2H ",,,0,0,,,0,"6,435","6,435","   02  "
,Gas,09,257276,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C 11H ",,,0,0,,,0,"14,544","14,544","   02  "
,Gas,09,257277,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    8H ",,,0,0,,,0,"11,644","11,644","   02  "
,Gas,09,257278,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","   10H ",,,0,0,,,0,"8,953","8,953","   02  "
,Gas,09,257279,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    9H ",,,0,0,,,0,"4,943","4,943","   02  "
,Gas,09,257341,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    3H ",,5656,51,31,,,82,"22,512",747,"   01  "
,,,,,,,,,,,,,,,"21,765","   03  "
,Gas,09,257371,"NEWARK, EAST (BARNETT SHALE)","DORRIS FINLEY UNIT","    1H ",,5654,54,0,30,"   01  ",24,0,,
,Gas,09,257372,"NEWARK, EAST (BARNETT SHALE)","LAWHON WEST UNIT","    2H ",,,0,0,,,0,0,,
,Gas,09,257374,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    2H ",,,0,0,,,0,"18,556","18,556","   02  "
,Gas,09,257415,"NEWARK, EAST (BARNETT SHALE)","STEINER VALLEY RANCH","    1H ",,,0,0,,,0,"9,510",599,"   01  "
,,,,,,,,,,,,,,,"8,911","   02  "
,Gas,09,257417,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-COZART,"    4H ",,,0,0,,,0,"6,641",674,"   01  "
,,,,,,,,,,,,,,,"5,967","   02  "
,Gas,09,257418,"NEWARK, EAST (BARNETT SHALE)","DYER UNIT","    1H ",,5696,7,0,,,7,"6,406",109,"   01  "
,,,,,,,,,,,,,,,"6,297","   03  "
,Gas,09,257436,"NEWARK, EAST (BARNETT SHALE)","LAWHON WEST UNIT","    1H ",,,0,0,,,0,0,,
,Gas,09,257459,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    3H ",,,0,0,,,0,223,223,"   02  "
,Gas,09,257582,"NEWARK, EAST (BARNETT SHALE)","DORRIS FINLEY UNIT","    2H ",,5654,63,1,43,"   01  ",21,0,,
,Gas,09,257583,"NEWARK, EAST (BARNETT SHALE)","GREGORY FAMILY UNIT","    1H ",,5440,6,0,,,6,2,2,"   03  "
,Gas,09,258597,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    1H ",,,0,0,,,0,"5,784","5,784","   02  "
,Gas,09,258623,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE OLIVET UNIT"," W  4H ",,,0,0,,,0,"16,974",569,"   01  "
,,,,,,,,,,,,,,,"16,405","   02  "
,Gas,09,258640,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    4H ",,,0,0,,,0,"9,190","9,190","   02  "
,Gas,09,258658,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q WEST UNIT","    4H ",,,0,0,,,0,0,,
,Gas,09,258668,"NEWARK, EAST (BARNETT SHALE)","GREGORY FAMILY UNIT","    3H ",,5440,3,0,,,3,251,24,"   01  "
,,,,,,,,,,,,,,,227,"   03  "
,Gas,09,258669,"NEWARK, EAST (BARNETT SHALE)","BRISCOE EAST UNIT","    2H ",,5700,74,80,,,154,37,4,"   01  "
,,,,,,,,,,,,,,,33,"   03  "
,Gas,09,258670,"NEWARK, EAST (BARNETT SHALE)","GREGORY FAMILY UNIT","    2H ",,5440,11,0,,,11,"5,105",494,"   01  "
,,,,,,,,,,,,,,,"4,611","   03  "
,Gas,09,258687,"NEWARK, EAST (BARNETT SHALE)","LADD UNIT","    3H ",,5417,27,48,75,"   01  ",0,"16,150","2,467","   01  "
,,,,,,,,,,,,,,,"13,683","   03  "
,Gas,09,258688,"NEWARK, EAST (BARNETT SHALE)","RED DRAGON UNIT","    4H ",,5624,120,5,102,"   01  ",23,"5,991",431,"   01  "
,,,,,,,,,,,,,,,"5,560","   03  "
,Gas,09,258858,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  2H ",,,0,0,,,0,"9,676","9,676","   02  "
,Gas,09,258859,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    2H ",,,0,0,,,0,310,310,"   02  "
,Gas,09,258862,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    5H ",,,0,0,,,0,"8,034","8,034","   02  "
,Gas,09,258980,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE OLIVET UNIT"," W  3H ",,,0,0,,,0,"11,314",379,"   01  "
,,,,,,,,,,,,,,,"10,935","   02  "
,Gas,09,258987,"NEWARK, EAST (BARNETT SHALE)","LAWHON WEST UNIT","    3H ",,,0,0,,,0,0,,
,Gas,09,259005,"NEWARK, EAST (BARNETT SHALE)",CAVEN,"    3H ",,5601,0,0,,,0,0,,
,Gas,09,259027,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    1H ",,,0,0,,,0,"9,658","9,658","   02  "
,Gas,09,259224,"NEWARK, EAST (BARNETT SHALE)","SILVER BULLET UNIT","    3H ",,5542,6,0,,,6,0,,
,Gas,09,259253,"NEWARK, EAST (BARNETT SHALE)","HARRIS LANGFORD UNIT","    2H ",,5704,21,15,,,36,"4,689",359,"   01  "
,,,,,,,,,,,,,,,"4,330","   03  "
,Gas,09,259286,"NEWARK, EAST (BARNETT SHALE)","SILVER BULLET UNIT","    1H ",,5542,19,4,,,23,"4,328",86,"   01  "
,,,,,,,,,,,,,,,"4,242","   03  "
,Gas,09,259423,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    7H ",,,0,0,,,0,"1,683","1,683","   02  "
,Gas,09,259444,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    2H ",,,0,0,,,0,"12,510","12,510","   02  "
,Gas,09,259445,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    3H ",,,0,0,,,0,0,,
,Gas,09,259536,"NEWARK, EAST (BARNETT SHALE)","HARRIS LANGFORD UNIT","    1H ",,5704,4,15,,,19,"8,956",685,"   01  "
,,,,,,,,,,,,,,,"8,271","   03  "
,Gas,09,259555,"NEWARK, EAST (BARNETT SHALE)","SILVER BULLET UNIT","    4H ",,5542,22,3,,,25,"3,412",68,"   01  "
,,,,,,,,,,,,,,,"3,344","   03  "
,Gas,09,259961,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q WEST UNIT","    5H ",,,0,0,,,0,0,,
,Gas,09,259966,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q WEST UNIT","    6H ",,,0,0,,,0,"3,387","3,387","   02  "
,Gas,09,260034,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    9H ",,,0,0,,,0,"8,405","8,405","   02  "
,Gas,09,260050,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  3H ",,,0,0,,,0,"13,951","13,951","   02  "
,Gas,09,260056,"NEWARK, EAST (BARNETT SHALE)","LADD UNIT","    4H ",,5417,8,0,,,8,0,,
,Gas,09,260114,"NEWARK, EAST (BARNETT SHALE)",CAVEN,"    6H ",,5601,19,0,,,19,0,,
,Gas,09,260125,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","   11H ",,,0,0,,,0,"3,094","3,094","   02  "
,Gas,09,260191,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  4H ",,,0,0,,,0,"1,064","1,064","   02  "
,Gas,09,260224,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  5H ",,,0,0,,,0,"14,809","14,809","   02  "
,Gas,09,260282,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    4H ",,,0,0,,,0,"11,180","11,180","   02  "
,Gas,09,260297,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    5H ",,,0,0,,,0,0,,
,Gas,09,260299,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    6H ",,,0,0,,,0,"19,906","19,906","   02  "
,Gas,09,260311,"NEWARK, EAST (BARNETT SHALE)",SNOWBALL,"    1H ",,,0,0,,,0,"7,907","1,714","   01  "
,,,,,,,,,,,,,,,"6,193","   02  "
,Gas,09,260540,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  6H ",,,0,0,,,0,"9,400","9,400","   02  "
,Gas,09,260629,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","   11H ",,,0,0,,,0,"19,710","19,710","   02  "
,Gas,09,260634,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S  7H ",,,0,0,,,0,"10,917","10,917","   02  "
,Gas,09,261234,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 17H ",,,0,0,,,0,"20,227","20,227","   02  "
,Gas,09,261235,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S  8H ",,,0,0,,,0,"8,128","8,128","   02  "
,Gas,09,261404,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GATEWAY CARTWRIGHT UNIT","    4H ",,,0,0,,,0,"2,677","2,677","   02  "
,Gas,09,261508,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S  9H ",,,0,0,,,0,"13,625","13,625","   02  "
,Gas,09,261509,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 16H ",,,0,0,,,0,810,810,"   02  "
,Gas,09,261510,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 12H ",,,0,0,,,0,"10,731","10,731","   02  "
,Gas,09,261511,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 11H ",,,0,0,,,0,"14,054","14,054","   02  "
,Gas,09,261513,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 14H ",,,0,0,,,0,"1,141","1,141","   02  "
,Gas,09,261514,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 10H ",,,0,0,,,0,"3,659","3,659","   02  "
,Gas,09,261515,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","   10H ",,,0,0,,,0,703,703,"   02  "
,Gas,09,261516,"NEWARK, EAST (BARNETT SHALE)","JOHN J MILES UNIT","    6H ",,,2,0,,,2,"6,335","6,335","   03  "
,Gas,09,261517,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 13H ",,,0,0,,,0,"16,118","16,118","   02  "
,Gas,09,261518,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    7H ",,5706,0,2,,,2,251,28,"   01  "
,,,,,,,,,,,,,,,223,"   03  "
,Gas,09,261521,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    9H ",,5706,3,64,,,67,"11,058","1,223","   01  "
,,,,,,,,,,,,,,,"9,835","   03  "
,Gas,09,261522,"NEWARK, EAST (BARNETT SHALE)","EXELON NORTH UNIT","    9H ",,,0,0,,,0,"1,730","1,730","   02  "
,Gas,09,261523,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    8H ",,5706,16,6,,,22,951,105,"   01  "
,,,,,,,,,,,,,,,846,"   03  "
,Gas,09,261524,"NEWARK, EAST (BARNETT SHALE)","MABERY UNIT","    1H ",,,128,6,78,"   01  ",56,"3,358",360,"   01  "
,,,,,,,,,,,,,,,"2,998","   03  "
,Gas,09,261525,"NEWARK, EAST (BARNETT SHALE)","EXELON NORTH UNIT","    7H ",,,0,0,,,0,"10,391","10,391","   02  "
,Gas,09,261526,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","    9H ",,,0,0,,,0,"1,046","1,046","   02  "
,Gas,09,261527,"NEWARK, EAST (BARNETT SHALE)","EXELON NORTH UNIT","   11H ",,,0,0,,,0,"2,546","2,546","   02  "
,Gas,09,261595,"NEWARK, EAST (BARNETT SHALE)","RADAR WEST UNIT","    2H ",,,110,0,,,110,"4,248",488,"   01  "
,,,,,,,,,,,,,,,"3,760","   03  "
