"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," May 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,,,,,,,,,,,,,,,"7,215","   02  "
,Gas,09,254441,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","   12H ",,,0,0,,,0,"23,092","23,092","   02  "
,Gas,09,254443,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    6H ",,,0,0,,,0,"7,363","7,363","   02  "
,Gas,09,254464,"NEWARK, EAST (BARNETT SHALE)","DECORDOVA RANCH UNIT","    8H ",,,194,0,,,194,"5,218","5,218","   03  "
,Gas,09,254555,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," A  1H ",,,0,0,,,0,"19,180","19,180","   02  "
,Gas,09,254584,"NEWARK, EAST (BARNETT SHALE)",CAVEN,"    2H ",,5601,14,0,,,14,0,,
,Gas,09,254663,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","   11H ",,,0,0,,,0,862,862,"   02  "
,Gas,09,254766,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    4H ",,,0,0,,,0,"7,328","7,328","   02  "
,Gas,09,254810,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," A  3H ",,,0,0,,,0,0,,
,Gas,09,255008,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    3H ",,,0,0,,,0,"5,428","5,428","   02  "
,Gas,09,255053,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","   10H ",,,0,0,,,0,"13,965","13,965","   02  "
,Gas,09,255092,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," A  5H ",,,0,0,,,0,"49,419","49,419","   02  "
,Gas,09,255098,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," A  7H ",,,0,0,,,0,"3,015","3,015","   02  "
,Gas,09,255099,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY  UNIT"," C  2H ",,,0,0,,,0,"5,019","5,019","   02  "
,Gas,09,255300,"NEWARK, EAST (BARNETT SHALE)","HOT LIPS UNIT","    5H ",,5618,20,0,,,20,"3,337",298,"   01  "
,,,,,,,,,,,,,,,"3,039","   03  "
,Gas,09,255301,"NEWARK, EAST (BARNETT SHALE)","STINGRAY UNIT","    2H ",,5602,27,0,,,27,"8,144","8,144","   03  "
,Gas,09,255302,"NEWARK, EAST (BARNETT SHALE)","STINGRAY UNIT","    5H ",,5602,10,0,,,10,"10,114","10,114","   03  "
,Gas,09,255303,"NEWARK, EAST (BARNETT SHALE)","BROWN HILL UNIT","    1H ",,5618,10,0,,,10,"1,160",104,"   01  "
,,,,,,,,,,,,,,,"1,056","   03  "
,Gas,09,255314,"NEWARK, EAST (BARNETT SHALE)","JOHN J. MILES UNIT","    5H ",,5458,0,40,40,"   01  ",0,"5,982","5,982","   03  "
,Gas,09,255321,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","    1H ",,,0,0,,,0,0,,
,Gas,09,255323,"NEWARK, EAST (BARNETT SHALE)","SEXTON UNIT","    3H ",,,19,0,,,19,"14,198","14,198","   03  "
,Gas,09,255331,"NEWARK, EAST (BARNETT SHALE)","HOT LIPS UNIT","    4H ",,5618,5,0,,,5,"3,072",274,"   01  "
,,,,,,,,,,,,,,,"2,798","   03  "
,Gas,09,255366,"NEWARK, EAST (BARNETT SHALE)",KAMELL,"    4H ",,5578,4,0,,,4,"7,585",533,"   01  "
,,,,,,,,,,,,,,,"7,052","   03  "
,Gas,09,255424,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","    5H ",,,0,0,,,0,"6,062","6,062","   02  "
,Gas,09,255484,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  3H ",,,0,0,,,0,"14,125","14,125","   02  "
,Gas,09,255485,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  4H ",,,0,0,,,0,435,435,"   02  "
,Gas,09,255557,"NEWARK, EAST (BARNETT SHALE)","C. R. SHELBY UNIT","    2H ",,,0,0,,,0,"8,088",897,"   01  "
,,,,,,,,,,,,,,,"7,191","   02  "
,Gas,09,255599,"NEWARK, EAST (BARNETT SHALE)","JAMES B. MOONEY UNIT","    2H ",,5254,22,0,,,22,"14,655","1,050","   01  "
,,,,,,,,,,,,,,,"13,605","   03  "
,Gas,09,255602,"NEWARK, EAST (BARNETT SHALE)","JULIA ROSE UNIT","    2H ",,,0,0,,,0,0,,
,Gas,09,255639,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    6H ",,5708,15,27,,,42,"4,537",232,"   01  "
,,,,,,,,,,,,,,,"4,305","   03  "
,Gas,09,255739,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","    2H ",,,0,0,,,0,0,,
,Gas,09,255740,"NEWARK, EAST (BARNETT SHALE)","LAWHON SOUTH UNIT","    7H ",,,0,0,,,0,"31,423","31,423","   02  "
,Gas,09,255812,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  6H ",,,0,0,,,0,281,281,"   02  "
,Gas,09,255814,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  5H ",,,0,0,,,0,"11,869","11,869","   02  "
,Gas,09,255909,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q EAST UNIT","    2H ",,,0,0,,,0,"38,386","38,386","   02  "
,Gas,09,256013,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    7H ",,,0,0,,,0,712,712,"   02  "
,Gas,09,256014,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  7H ",,,0,0,,,0,"11,725","11,725","   02  "
,Gas,09,256015,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q EAST UNIT","    5H ",,,0,0,,,0,934,934,"   02  "
,Gas,09,256019,"NEWARK, EAST (BARNETT SHALE)","LD AND DUTCH GRAY UNIT","    1H ",,,0,0,,,0,"6,072",403,"   01  "
,,,,,,,,,,,,,,,"5,669","   02  "
,Gas,09,256224,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    6H ",,,0,0,,,0,"7,445","7,445","   02  "
,Gas,09,256257,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER SOUTH","    5H ",,,0,0,,,0,"7,684","7,684","   02  "
,Gas,09,256284,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    4H ",,5708,92,27,,,119,"5,533",283,"   01  "
,,,,,,,,,,,,,,,"5,250","   03  "
,Gas,09,256375,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  8H ",,,0,0,,,0,"1,846","1,846","   02  "
,Gas,09,256377,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  3H ",,,0,0,,,0,"5,498","5,498","   02  "
,Gas,09,256378,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q EAST UNIT","   12H ",,,0,0,,,0,"17,238","17,238","   02  "
,Gas,09,256445,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q EAST UNIT","   11H ",,,0,0,,,0,0,,
,Gas,09,256506,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  8H ",,,0,0,,,0,0,,
,Gas,09,256561,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  6H ",,,0,0,,,0,0,,
,Gas,09,256563,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C 10H ",,,0,0,,,0,113,113,"   02  "
,Gas,09,256703,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C  9H ",,,0,0,,,0,"15,724","15,724","   02  "
,Gas,09,256755,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  5H ",,,0,0,,,0,"12,635","12,635","   02  "
,Gas,09,256859,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-SARATOGA," A  4H ",,,0,0,,,0,89,89,"   02  "
,Gas,09,256873,"NEWARK, EAST (BARNETT SHALE)","GOFF UNIT","    1H ",,,28,0,,,28,"11,166","11,166","   03  "
,Gas,09,257052,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-COZART,"    3H ",,,0,0,,,0,"13,115","1,284","   01  "
,,,,,,,,,,,,,,,"11,831","   02  "
,Gas,09,257275,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE TECH CENTER"," A  2H ",,,0,0,,,0,"7,165","7,165","   02  "
,Gas,09,257276,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE SPEEDWAY UNIT"," C 11H ",,,0,0,,,0,"15,297","15,297","   02  "
,Gas,09,257277,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    8H ",,,0,0,,,0,"11,132","11,132","   02  "
,Gas,09,257278,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","   10H ",,,0,0,,,0,"8,250","8,250","   02  "
,Gas,09,257279,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE HUGG UNIT","    9H ",,,0,0,,,0,"8,862","8,862","   02  "
,Gas,09,257341,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    3H ",,5656,13,38,,,51,"23,535",787,"   01  "
,,,,,,,,,,,,,,,"22,748","   03  "
,Gas,09,257371,"NEWARK, EAST (BARNETT SHALE)","DORRIS FINLEY UNIT","    1H ",,5654,54,0,,,54,0,,
,Gas,09,257372,"NEWARK, EAST (BARNETT SHALE)","LAWHON WEST UNIT","    2H ",,,0,0,,,0,0,,
,Gas,09,257374,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    2H ",,,0,0,,,0,"24,732","24,732","   02  "
,Gas,09,257415,"NEWARK, EAST (BARNETT SHALE)","STEINER VALLEY RANCH","    1H ",,,0,0,,,0,"9,947",660,"   01  "
,,,,,,,,,,,,,,,"9,287","   02  "
,Gas,09,257417,"NEWARK, EAST (BARNETT SHALE)",ALLIANCE-COZART,"    4H ",,,0,0,,,0,"5,869",575,"   01  "
,,,,,,,,,,,,,,,"5,294","   02  "
,Gas,09,257418,"NEWARK, EAST (BARNETT SHALE)","DYER UNIT","    1H ",,5696,7,0,,,7,"6,538",113,"   01  "
,,,,,,,,,,,,,,,"6,425","   03  "
,Gas,09,257436,"NEWARK, EAST (BARNETT SHALE)","LAWHON WEST UNIT","    1H ",,,0,0,,,0,0,,
,Gas,09,257459,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    3H ",,,0,0,,,0,216,216,"   02  "
,Gas,09,257582,"NEWARK, EAST (BARNETT SHALE)","DORRIS FINLEY UNIT","    2H ",,5654,63,0,,,63,0,,
,Gas,09,257583,"NEWARK, EAST (BARNETT SHALE)","GREGORY FAMILY UNIT","    1H ",,5440,6,0,,,6,8,1,"   01  "
,,,,,,,,,,,,,,,7,"   03  "
,Gas,09,258597,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    1H ",,,0,0,,,0,"4,710","4,710","   02  "
,Gas,09,258623,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE OLIVET UNIT"," W  4H ",,,0,0,,,0,"16,893",607,"   01  "
,,,,,,,,,,,,,,,"16,286","   02  "
,Gas,09,258640,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    4H ",,,0,0,,,0,"8,803","8,803","   02  "
,Gas,09,258658,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q WEST UNIT","    4H ",,,0,0,,,0,0,,
,Gas,09,258668,"NEWARK, EAST (BARNETT SHALE)","GREGORY FAMILY UNIT","    3H ",,5440,3,0,,,3,142,14,"   01  "
,,,,,,,,,,,,,,,128,"   03  "
,Gas,09,258669,"NEWARK, EAST (BARNETT SHALE)","BRISCOE EAST UNIT","    2H ",,5700,26,48,,,74,0,,
,Gas,09,258670,"NEWARK, EAST (BARNETT SHALE)","GREGORY FAMILY UNIT","    2H ",,5440,11,0,,,11,"5,577",544,"   01  "
,,,,,,,,,,,,,,,"5,033","   03  "
,Gas,09,258687,"NEWARK, EAST (BARNETT SHALE)","LADD UNIT","    3H ",,5417,27,0,,,27,"15,502","2,382","   01  "
,,,,,,,,,,,,,,,"13,120","   03  "
,Gas,09,258688,"NEWARK, EAST (BARNETT SHALE)","RED DRAGON UNIT","    4H ",,5624,178,76,134,"   01  ",120,"6,287",392,"   01  "
,,,,,,,,,,,,,,,"5,895","   03  "
,Gas,09,258858,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  2H ",,,0,0,,,0,"10,656","10,656","   02  "
,Gas,09,258859,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    2H ",,,0,0,,,0,283,283,"   02  "
,Gas,09,258862,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    5H ",,,0,0,,,0,"8,075","8,075","   02  "
,Gas,09,258980,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE OLIVET UNIT"," W  3H ",,,0,0,,,0,"11,040",397,"   01  "
,,,,,,,,,,,,,,,"10,643","   02  "
,Gas,09,258987,"NEWARK, EAST (BARNETT SHALE)","LAWHON WEST UNIT","    3H ",,,0,0,,,0,0,,
,Gas,09,259005,"NEWARK, EAST (BARNETT SHALE)",CAVEN,"    3H ",,5601,0,0,,,0,0,,
,Gas,09,259027,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    1H ",,,0,0,,,0,"10,351","10,351","   02  "
,Gas,09,259224,"NEWARK, EAST (BARNETT SHALE)","SILVER BULLET UNIT","    3H ",,5542,6,0,,,6,0,,
,Gas,09,259253,"NEWARK, EAST (BARNETT SHALE)","HARRIS LANGFORD UNIT","    2H ",,5704,21,0,,,21,"5,045",365,"   01  "
,,,,,,,,,,,,,,,"4,680","   03  "
,Gas,09,259286,"NEWARK, EAST (BARNETT SHALE)","SILVER BULLET UNIT","    1H ",,5542,36,32,49,"   01  ",19,"4,481",88,"   01  "
,,,,,,,,,,,,,,,"4,393","   03  "
,Gas,09,259423,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    7H ",,,0,0,,,0,"2,231","2,231","   02  "
,Gas,09,259444,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    2H ",,,0,0,,,0,"13,302","13,302","   02  "
,Gas,09,259445,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    3H ",,,0,0,,,0,0,,
,Gas,09,259536,"NEWARK, EAST (BARNETT SHALE)","HARRIS LANGFORD UNIT","    1H ",,5704,4,0,,,4,"9,879",714,"   01  "
,,,,,,,,,,,,,,,"9,165","   03  "
,Gas,09,259555,"NEWARK, EAST (BARNETT SHALE)","SILVER BULLET UNIT","    4H ",,5542,36,24,38,"   01  ",22,"3,482",68,"   01  "
,,,,,,,,,,,,,,,"3,414","   03  "
,Gas,09,259961,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q WEST UNIT","    5H ",,,0,0,,,0,0,,
,Gas,09,259966,"NEWARK, EAST (BARNETT SHALE)","WHIZ-Q WEST UNIT","    6H ",,,0,0,,,0,"2,726","2,726","   02  "
,Gas,09,260034,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","    9H ",,,0,0,,,0,"8,765","8,765","   02  "
,Gas,09,260050,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  3H ",,,0,0,,,0,"15,058","15,058","   02  "
,Gas,09,260056,"NEWARK, EAST (BARNETT SHALE)","LADD UNIT","    4H ",,5417,8,0,,,8,0,,
,Gas,09,260114,"NEWARK, EAST (BARNETT SHALE)",CAVEN,"    6H ",,5601,19,0,,,19,0,,
,Gas,09,260125,"NEWARK, EAST (BARNETT SHALE)","CITY OF ARLINGTON UNIT","   11H ",,,0,0,,,0,"4,374","4,374","   02  "
,Gas,09,260191,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  4H ",,,0,0,,,0,923,923,"   02  "
,Gas,09,260224,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  5H ",,,0,0,,,0,"16,441","16,441","   02  "
,Gas,09,260282,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    4H ",,,0,0,,,0,"11,701","11,701","   02  "
,Gas,09,260297,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    5H ",,,0,0,,,0,0,,
,Gas,09,260299,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    6H ",,,0,0,,,0,"20,768","20,768","   02  "
,Gas,09,260311,"NEWARK, EAST (BARNETT SHALE)",SNOWBALL,"    1H ",,,0,0,,,0,"8,270","1,818","   01  "
,,,,,,,,,,,,,,,"6,452","   02  "
,Gas,09,260540,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," R  6H ",,,0,0,,,0,"9,938","9,938","   02  "
,Gas,09,260629,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","   11H ",,,0,0,,,0,"20,712","20,712","   02  "
,Gas,09,260634,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S  7H ",,,0,0,,,0,"11,878","11,878","   02  "
,Gas,09,261234,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 17H ",,,0,0,,,0,"21,201","21,201","   02  "
,Gas,09,261235,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S  8H ",,,0,0,,,0,"4,834","4,834","   02  "
,Gas,09,261404,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GATEWAY CARTWRIGHT UNIT","    4H ",,,0,0,,,0,"1,014","1,014","   02  "
,Gas,09,261508,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S  9H ",,,0,0,,,0,"15,162","15,162","   02  "
,Gas,09,261509,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 16H ",,,0,0,,,0,877,877,"   02  "
,Gas,09,261510,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 12H ",,,0,0,,,0,"8,394","8,394","   02  "
,Gas,09,261511,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 11H ",,,0,0,,,0,"15,715","15,715","   02  "
,Gas,09,261513,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 14H ",,,0,0,,,0,"3,918","3,918","   02  "
,Gas,09,261514,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 10H ",,,0,0,,,0,"2,360","2,360","   02  "
,Gas,09,261515,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","   10H ",,,0,0,,,0,734,734,"   02  "
,Gas,09,261516,"NEWARK, EAST (BARNETT SHALE)","JOHN J MILES UNIT","    6H ",,,35,40,73,"   01  ",2,"6,549","6,549","   03  "
,Gas,09,261517,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," S 13H ",,,0,0,,,0,"17,691","17,691","   02  "
,Gas,09,261518,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    7H ",,5706,3,1,4,"   01  ",0,402,43,"   01  "
,,,,,,,,,,,,,,,359,"   03  "
,Gas,09,261521,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    9H ",,5706,93,10,100,"   01  ",3,"11,436","1,232","   01  "
,,,,,,,,,,,,,,,"10,204","   03  "
,Gas,09,261522,"NEWARK, EAST (BARNETT SHALE)","EXELON NORTH UNIT","    9H ",,,0,0,,,0,"2,742","2,742","   02  "
,Gas,09,261523,"NEWARK, EAST (BARNETT SHALE)","MILL STREAM UNIT","    8H ",,5706,25,1,10,"   01  ",16,"1,085",117,"   01  "
,,,,,,,,,,,,,,,968,"   03  "
,Gas,09,261524,"NEWARK, EAST (BARNETT SHALE)","MABERY UNIT","    1H ",,,117,11,,,128,"3,362",372,"   01  "
,,,,,,,,,,,,,,,"2,990","   03  "
,Gas,09,261525,"NEWARK, EAST (BARNETT SHALE)","EXELON NORTH UNIT","    7H ",,,0,0,,,0,"10,794","10,794","   02  "
,Gas,09,261526,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","    9H ",,,0,0,,,0,846,846,"   02  "
,Gas,09,261527,"NEWARK, EAST (BARNETT SHALE)","EXELON NORTH UNIT","   11H ",,,0,0,,,0,"2,722","2,722","   02  "
,Gas,09,261595,"NEWARK, EAST (BARNETT SHALE)","RADAR WEST UNIT","    2H ",,,110,0,,,110,"4,719",506,"   01  "
,,,,,,,,,,,,,,,"4,213","   03  "
,Gas,09,261885,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AA BREWER UNIT"," N 15H ",,,0,0,,,0,"15,981","15,981","   02  "
,Gas,09,262291,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE WEST SPEEDWAY","    7H ",,,0,0,,,0,"3,828","3,828","   02  "
,Gas,09,262409,"NEWARK, EAST (BARNETT SHALE)","MCGILVERY UNIT","    2H ",,5709,0,2,,,2,"3,682",182,"   01  "
,,,,,,,,,,,,,,,"3,500","   03  "
,Gas,09,262436,"NEWARK, EAST (BARNETT SHALE)","BARKER COFFMAN UNIT","    5H ",,5440,0,0,,,0,"1,033",101,"   01  "
,,,,,,,,,,,,,,,932,"   03  "
,Gas,09,262973,"NEWARK, EAST (BARNETT SHALE)","CHARCA HANGER UNIT","    3H ",,5248,72,0,,,72,"7,511","7,511","   03  "
,Gas,09,263372,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GRAPHICS UNIT","    8H ",,,0,0,,,0,"2,475",163,"   01  "
,,,,,,,,,,,,,,,"2,312","   02  "
,Gas,09,263373,"NEWARK, EAST (BARNETT SHALE)","BARKER COFFMAN UNIT","    7H ",,5440,1,0,,,1,"3,559",347,"   01  "
,,,,,,,,,,,,,,,"3,212","   03  "
,Gas,09,263423,"NEWARK, EAST (BARNETT SHALE)","BLAIR EAST UNIT","    1H ",,,0,0,,,0,574,574,"   02  "
,Gas,09,263467,"NEWARK, EAST (BARNETT SHALE)","BARKER COFFMAN UNIT","    6H ",,5440,42,0,,,42,"1,577",154,"   01  "
,,,,,,,,,,,,,,,"1,423","   03  "
,Gas,09,263579,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT"," S  2H ",,,0,0,,,0,"15,492","15,492","   02  "
,Gas,09,263580,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT"," S  3H ",,,0,0,,,0,"10,969","10,969","   02  "
,Gas,09,263613,"NEWARK, EAST (BARNETT SHALE)","DYER UNIT","    3H ",,5696,1,0,,,1,63,1,"   01  "
,,,,,,,,,,,,,,,62,"   03  "
,Gas,09,263614,"NEWARK, EAST (BARNETT SHALE)","DYER UNIT","    4H ",,5696,25,0,,,25,"4,949",86,"   01  "
,,,,,,,,,,,,,,,"4,863","   03  "
,Gas,09,263702,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GRAPHICS UNIT","    7H ",,,0,0,,,0,"9,655",637,"   01  "
,,,,,,,,,,,,,,,"9,018","   02  "
,Gas,09,263707,"NEWARK, EAST (BARNETT SHALE)","LA FRANCE UNIT","    3H ",,5697,16,21,,,37,"3,167",504,"   01  "
,,,,,,,,,,,,,,,"2,663","   03  "
,Gas,09,263710,"NEWARK, EAST (BARNETT SHALE)","LA FRANCE UNIT","    4H ",,5697,16,21,,,37,"3,745",596,"   01  "
,,,,,,,,,,,,,,,"3,149","   03  "
,Gas,09,263711,"NEWARK, EAST (BARNETT SHALE)","CHARCA HANGER UNIT","    2H ",,5248,40,0,,,40,"8,125","8,125","   03  "
,Gas,09,263713,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    5H ",,5656,21,0,,,21,"8,063",270,"   01  "
,,,,,,,,,,,,,,,"7,793","   03  "
,Gas,09,263714,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    4H ",,5656,1,0,,,1,0,,
,Gas,09,263715,"NEWARK, EAST (BARNETT SHALE)","BRISCOE WEST UNIT","    2H ",,5656,0,0,,,0,0,,
,Gas,09,263741,"NEWARK, EAST (BARNETT SHALE)","COYOTE CROSSING UNIT","    2H ",,5655,33,0,,,33,"8,561","1,025","   01  "
,,,,,,,,,,,,,,,"7,536","   02  "
,Gas,09,263864,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT"," S  1H ",,,0,0,,,0,"10,861","10,861","   02  "
,Gas,09,263942,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","   20H ",,,0,0,,,0,"13,440",887,"   01  "
,,,,,,,,,,,,,,,"12,553","   02  "
,Gas,09,263950,"NEWARK, EAST (BARNETT SHALE)","DYER UNIT","    2H ",,5696,1,0,,,1,"6,523",113,"   01  "
,,,,,,,,,,,,,,,"6,410","   03  "
,Gas,09,263971,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE GRAPHICS UNIT","    6H ",,,0,0,,,0,"7,619",503,"   01  "
,,,,,,,,,,,,,,,"7,116","   02  "
,Gas,09,263972,"NEWARK, EAST (BARNETT SHALE)","ACTON MEADOWS","    2H ",,5653,28,36,,,64,"5,440",688,"   01  "
,,,,,,,,,,,,,,,"4,752","   03  "
,Gas,09,264012,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT ACREY UNIT"," S  4H ",,,0,0,,,0,"16,026","16,026","   02  "
,Gas,09,264034,"NEWARK, EAST (BARNETT SHALE)","BRISCOE EAST UNIT","    4H ",,5700,13,0,,,13,"9,510","1,095","   01  "
,,,,,,,,,,,,,,,"8,415","   03  "
,Gas,09,264071,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE AIRPORT KS UNIT","    1H ",,,0,0,,,0,"8,336",550,"   01  "
,,,,,,,,,,,,,,,"7,786","   02  "
,Gas,09,264119,"NEWARK, EAST (BARNETT SHALE)","C. R. SHELBY UNIT","    1H ",,,0,0,,,0,"6,149",682,"   01  "
,,,,,,,,,,,,,,,"5,467","   02  "
,Gas,09,264128,"NEWARK, EAST (BARNETT SHALE)","MCGILVERY UNIT","    4H ",,5709,131,2,,,133,"5,486",271,"   01  "
,,,,,,,,,,,,,,,"5,215","   03  "
,Gas,09,264184,"NEWARK, EAST (BARNETT SHALE)","ALLIANCE-LAU (SA)"," D 13H ",,,0,0,,,0,"14,989","14,989","   02  "
,Gas,09,264253,"NEWARK, EAST (BARNETT SHALE)","HOODENPYLE UNIT","    1H ",,,93,0,,,93,"5,176","1,073","   01  "
,,,,,,,,,,,,,,,"4,103","   03  "
