"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Sept 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,Oil,08,55529,"MONAHANS, NORTH (CLEARFORK)","MARY READ",,,9602,15,323,316,"   01  ",22,"1,045","1,045","   02  "
Y,Oil,08,55690,"MONAHANS, NORTH (CLEARFORK)","THE DOCTOR",,,8844,262,"2,889","2,945","   01  ",206,"14,458","14,458","   02  "
Y,Oil,08,55836,"MONAHANS, NORTH (CLEARFORK)","BRASS MONKEY SESE",,,9602,95,"1,470","1,465","   01  ",100,"4,482","4,482","   02  "
,,,,,,,,,"OOB wrong CP #",,,,,,,
Y,Oil,08,55852,"MONAHANS, NORTH (CLEARFORK)","WIDOW MAKER",,,9546,133,"2,047","2,040","   01  ",140,"12,885","12,885","   02  "
,Oil,08,56065,"MONAHANS, NORTH (CLEARFORK)",FLINTLOCK,,,9602,209,"4,612","4,506","   01  ",315,"8,086","8,086","   02  "
,Oil,08,41270,"MONAHANS, NORTH (GLORIETA)","MITCHELL ""D""",,,,329,529,653,"   01  ",205,18,18,"   02  "
,Oil,08,42979,"MONAHANS, NORTH (GLORIETA)","MITCHELL 'E'",,,,268,515,512,"   01  ",271,0,,
,Oil,08,35894,"RM (CLEARFORK)","WADDELL, W. N.",,,5424,0,0,,,0,0,,
,Gas,08,242283,"RUNNING W (MCKEE)","WADDELL TR A","  544  ",,4030,0,0,,,0,0,,
,Oil,08,16889,"RUNNING W (TUBB)","WADDELL TR A",,,4030,41,"1,150","1,142","   00  ",49,"13,554","13,554","   02  "
,Gas,08,226228,"RUNNING W (TUBB)","WADDELL TR A"," 1955  ",,4030,29,15,,,44,"6,608","6,608","   02  "
