"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Mar 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,Gas,10,212690,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 5SE","   11  ",,5398,3,0,,,3,367,367,"   02  "
,Gas,10,212728,"BUFFALO WALLOW (GRANITE WASH)","FILLINGIM 44","    6  ",,5398,15,12,1,"   01  ",24,"1,893","1,893","   02  "
,,,,,,,,,,,2,"   08  ",,,,
,Gas,10,212755,"BUFFALO WALLOW (GRANITE WASH)","GATLIN 3","    2  ",,5451,0,0,,,0,1,1,"   02  "
,Gas,10,212840,"BUFFALO WALLOW (GRANITE WASH)","MEEK, G."," 8054  ",,5398,0,0,,,0,0,,
,Gas,10,213356,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47","   12  ",,5398,0,0,,,0,0,,
,Gas,10,213361,"BUFFALO WALLOW (GRANITE WASH)",HELTON,"  521  ",,5398,0,1,1,"   08  ",0,254,254,"   02  "
,Gas,10,213509,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 1850  ",,,22,0,,,22,189,22,"   01  "
,,,,,,,,,,,,,,,167,"   02  "
,Gas,10,214011,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 5","   19  ",,5398,0,0,,,0,0,,
,Gas,10,214041,"BUFFALO WALLOW (GRANITE WASH)",FRANCIS," 1758  ",,5398,192,0,177,"   01  ",15,"2,517","2,517","   02  "
,Gas,10,214193,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 1048  ",,,250,163,163,"   01  ",250,"5,529",22,"   01  "
,,,,,,,,,,,,,,,"5,507","   02  "
,Gas,10,214536,"BUFFALO WALLOW (GRANITE WASH)","FILLINGIM 44","   14  ",,5398,15,9,1,"   08  ",23,"1,673","1,673","   02  "
,Gas,10,214553,"BUFFALO WALLOW (GRANITE WASH)",PURYEAR," 1824  ",,5398,0,0,,,0,0,,
,Gas,10,215201,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 4","    6  ",,5451,0,0,,,0,26,2,"   01  "
,,,,,,,,,,,,,,,24,"   02  "
,Gas,10,216773,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 5","   10  ",,5398,0,0,,,0,0,,
,Gas,10,217251,"BUFFALO WALLOW (GRANITE WASH)","FILLINGIM 40","   14  ",,5398,52,67,5,"   01  ",105,"1,243","1,243","   02  "
,,,,,,,,,,,9,"   08  ",,,,
,Gas,10,217252,"BUFFALO WALLOW (GRANITE WASH)","FILLINGIM 44","   10  ",,5398,99,4,1,"   08  ",102,536,536,"   02  "
,Gas,10,217288,"BUFFALO WALLOW (GRANITE WASH)","MEEK, J.P.","   16 H",T,,0,0,,,0,0,,
,,10,217288,"BUFFALO WALLOW (GRANITE WASH)","MEEK, J.P.",,,5076,0,0,,,0,0,,
,,10,217288,"BUFFALO WALLOW (GRANITE WASH)","MEEK, J.P.",,,5398,0,0,,,0,0,,
,Gas,10,217690,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 41","   21  ",,5398,28,29,1,"   01  ",55,"2,031","2,031","   02  "
,,,,,,,,,,,1,"   08  ",,,,
,Gas,10,217700,"BUFFALO WALLOW (GRANITE WASH)",PURYEAR," 2124  ",,5398,11,0,,,11,0,,
,Gas,10,218129,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26"," 4026  ",T,,24,35,42,"   01  ",16,"1,198",388,"   01  "
,,,,,,,,,,,1,"   08  ",,,810,"   02  "
,,10,218129,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26",,,5143,24,35,42,"   01  ",16,,,
,,,,,,,,,,,1,"   08  ",,,,
,,10,218129,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26",,,5398,0,0,,,0,,,
,Gas,10,218166,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26"," 6026  ",T,,32,38,50,"   01  ",17,"1,084",400,"   01  "
,,,,,,,,,,,3,"   08  ",,,684,"   02  "
,,10,218166,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26",,,5143,32,38,50,"   01  ",17,,,
,,,,,,,,,,,3,"   08  ",,,,
,,10,218166,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26",,,5398,0,0,,,0,,,
,Gas,10,218453,"BUFFALO WALLOW (GRANITE WASH)",FILLINGIM," 2089  ",,5398,0,0,,,0,465,465,"   02  "
,Gas,10,218469,"BUFFALO WALLOW (GRANITE WASH)",MAXWELL," 2023  ",,5398,15,0,,,15,148,148,"   02  "
,Gas,10,219011,"BUFFALO WALLOW (GRANITE WASH)",HELTON,"  321  ",,5398,95,0,,,95,277,277,"   02  "
,Gas,10,219101,"BUFFALO WALLOW (GRANITE WASH)","MEEK, G."," 9054  ",,5398,0,0,,,0,0,,
,Gas,10,219436,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 31","    1  ",,5398,118,32,,,150,"1,114",28,"   01  "
,,,,,,,,,,,,,,,"1,086","   02  "
,Gas,10,219451,"BUFFALO WALLOW (GRANITE WASH)",HELTON," 3021  ",,,53,0,,,53,594,594,"   02  "
,Gas,10,220289,"BUFFALO WALLOW (GRANITE WASH)",FRANCIS," 5830  ",,5398,85,48,4,"   01  ",122,"1,021","1,021","   02  "
,,,,,,,,,,,7,"   08  ",,,,
,Gas,10,220355,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 2150  ",,,0,0,,,0,0,,
,Gas,10,220361,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 13","    5  ",,5398,0,0,,,0,0,,
,Gas,10,221223,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47","   32  ",,5398,0,0,,,0,0,,
,Gas,10,222857,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 4","    6  ",,5451,0,0,,,0,8,1,"   01  "
,,,,,,,,,,,,,,,7,"   02  "
,Gas,10,222940,"BUFFALO WALLOW (GRANITE WASH)","GATLIN 3","    3  ",,5451,0,0,,,0,0,,
,Gas,10,223673,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 3037  ",,5398,0,0,,,0,0,,
,Gas,10,223887,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 2047  ",,5398,11,0,,,11,194,14,"   01  "
,,,,,,,,,,,,,,,180,"   02  "
,Gas,10,224059,"BUFFALO WALLOW (GRANITE WASH)","JOHNSON 27"," 1027  ",,5398,20,13,1,"   08  ",32,629,629,"   02  "
,Gas,10,224647,"BUFFALO WALLOW (GRANITE WASH)",FRANCIS," 1958  ",,5398,38,2,1,"   01  ",38,29,29,"   01  "
,,,,,,,,,,,1,"   08  ",,,,
,Gas,10,225160,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY, 36"," 2036  ",,5398,0,0,,,0,722,722,"   02  "
,Gas,10,225165,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 1450  ",,,83,22,,,105,"1,413",22,"   01  "
,,,,,,,,,,,,,,,"1,391","   02  "
,Gas,10,225375,"BUFFALO WALLOW (GRANITE WASH)",PURYEAR," 1324  ",,5398,0,0,,,0,223,223,"   02  "
,Gas,10,225516,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26"," 2026  ",T,,24,37,42,"   01  ",16,"2,314",400,"   01  "
,,,,,,,,,,,3,"   08  ",,,"1,914","   02  "
,,10,225516,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26",,,5143,24,37,42,"   01  ",16,,,
,,,,,,,,,,,3,"   08  ",,,,
,,10,225516,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26",,,5398,0,0,,,0,,,
,Gas,10,225538,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 3348  ",,,25,0,,,25,"1,693",22,"   01  "
,,,,,,,,,,,,,,,"1,671","   02  "
,Gas,10,226015,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47","   27  ",,5398,0,0,,,0,0,,
,Gas,10,228416,"BUFFALO WALLOW (GRANITE WASH)","MEEK, G."," 1254  ",,5398,85,0,,,85,"1,502","1,502","   02  "
,Gas,10,228638,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 4","    7  ",,5451,0,0,,,0,"2,711",179,"   01  "
,,,,,,,,,,,,,,,"2,532","   02  "
,Gas,10,228643,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 4","    7  ",,5451,0,0,,,0,0,,
,Gas,10,228731,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47","   24  ",,5398,0,0,,,0,0,,
,Gas,10,229481,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 2950  ",,,62,29,,,91,614,614,"   02  "
,Gas,10,229483,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26"," 1026  ",T,,23,36,42,"   01  ",16,"1,345",382,"   01  "
,,,,,,,,,,,1,"   08  ",,,963,"   02  "
,,10,229483,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26",,,5143,23,36,42,"   01  ",16,,,
,,,,,,,,,,,1,"   08  ",,,,
,,10,229483,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26",,,5398,0,0,,,0,,,
,Gas,10,229485,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 1250  ",,,37,0,,,37,0,,
,Gas,10,229602,"BUFFALO WALLOW (GRANITE WASH)",YEAGER,"    4  ",,5398,12,0,,,12,54,54,"   02  "
,Gas,10,229821,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36"," 4036  ",T,,72,22,71,"   01  ",23,589,589,"   02  "
,,10,229821,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5206,72,22,71,"   01  ",23,,,
,,10,229821,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5398,0,0,,,0,,,
,Gas,10,229822,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 4037  ",T,,9,3,,,12,713,713,"   02  "
,,10,229822,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5208,9,3,,,12,,,
,,10,229822,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5398,0,0,,,0,,,
,Gas,10,230136,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 2348  ",,,77,0,,,77,"2,054",14,"   01  "
,,,,,,,,,,,,,,,"2,040","   02  "
,Gas,10,230142,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 9050  ",,,0,0,,,0,0,,
,Gas,10,230341,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 4050  ",,,32,0,,,32,"1,268",22,"   01  "
,,,,,,,,,,,,,,,"1,246","   02  "
,Gas,10,230366,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36"," 3036  ",T,,37,11,36,"   01  ",12,531,531,"   02  "
,,10,230366,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5206,37,11,36,"   01  ",12,,,
,,10,230366,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5398,0,0,,,0,,,
,Gas,10,230504,"BUFFALO WALLOW (GRANITE WASH)","JOHNSON 27"," 5027  ",,5398,0,0,,,0,0,,
,Gas,10,232583,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 4","    8  ",,5451,0,0,,,0,0,,
,Gas,10,232584,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 4","    8  ",,5451,35,0,,,35,111,7,"   01  "
,,,,,,,,,,,,,,,104,"   02  "
,Gas,10,232608,"BUFFALO WALLOW (GRANITE WASH)","GLISAN STEEN"," 1013  ",,5398,143,6,2,"   01  ",143,580,1,"   01  "
,,,,,,,,,,,4,"   08  ",,,579,"   02  "
,Gas,10,233381,"BUFFALO WALLOW (GRANITE WASH)",VISE,"    5  ",,,7,0,,,7,574,574,"   02  "
Y,Gas,10,233415,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36"," 8036  ",T,,0,0,,,0,0,,
,,10,233415,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5206,0,0,,,0,0,,
,,10,233415,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5398,0,0,,,0,0,,
,Gas,10,233432,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 1050  ",,,20,0,,,20,0,,
,Gas,10,233494,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47","    9  ",,5398,35,37,,,72,"1,623",22,"   01  "
,,,,,,,,,,,,,,,"1,601","   02  "
,Gas,10,234034,"BUFFALO WALLOW (GRANITE WASH)",PURYEAR," 2824  ",,5398,12,0,,,12,164,164,"   02  "
,Gas,10,234123,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 1337  ",T,,12,3,,,15,"1,955","1,955","   02  "
,,10,234123,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5208,12,3,,,15,,,
,,10,234123,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5398,0,0,,,0,,,
,Gas,10,235071,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36"," 5036  ",T,,0,0,,,0,614,614,"   02  "
,,10,235071,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5206,0,0,,,0,,,
,,10,235071,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5398,0,0,,,0,,,
,Gas,10,235157,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 1537  ",T,,8,0,,,8,31,31,"   02  "
,,10,235157,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5208,8,0,,,8,,,
,,10,235157,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5398,0,0,,,0,,,
,Gas,10,235342,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 2748  ",,,0,0,,,0,0,,
,Gas,10,235838,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 8048  ",,,0,0,,,0,0,,
,Gas,10,236327,"BUFFALO WALLOW (GRANITE WASH)","BACH 12"," 1012  ",,5398,0,0,,,0,0,,
,Gas,10,236339,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 1750  ",,,0,0,,,0,0,,
,Gas,10,236908,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 3710  ",T,,17,5,,,22,"2,385","2,385","   02  "
,,10,236908,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5208,17,5,,,22,,,
,,10,236908,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5398,0,0,,,0,,,
,Gas,10,237310,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 3248  ",,,0,0,,,0,0,,
,Gas,10,238559,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 28","    3  ",,,132,12,4,"   01  ",132,"1,108","1,108","   02  "
,,,,,,,,,,,8,"   08  ",,,,
,Gas,10,238700,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 2137  ",T,,18,4,,,22,"2,026","2,026","   02  "
,,10,238700,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5208,18,4,,,22,,,
,,10,238700,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5398,0,0,,,0,,,
,Gas,10,239435,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 1237  ",T,,9,3,,,12,"1,761","1,761","   02  "
,,10,239435,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5208,9,3,,,12,,,
,,10,239435,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY,,,5398,0,0,,,0,,,
,Gas,10,239588,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36"," 1736  ",T,,72,22,71,"   01  ",23,"2,438","2,438","   02  "
,,10,239588,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5206,72,22,71,"   01  ",23,,,
,,10,239588,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5398,0,0,,,0,,,
,Gas,10,241412,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47","   25  ",,5398,32,0,,,32,427,14,"   01  "
,,,,,,,,,,,,,,,413,"   02  "
Y,Gas,10,241682,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36"," 1236  ",T,,0,0,,,0,0,,
,,10,241682,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5206,0,0,,,0,0,,
,,10,241682,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36",,,5398,0,0,,,0,0,,
,Gas,10,242897,"BUFFALO WALLOW (GRANITE WASH)","FILLINGIM 44","   13  ",,5398,42,22,4,"   01  ",52,"1,915","1,915","   02  "
,,,,,,,,,,,8,"   08  ",,,,
,Gas,10,243603,"BUFFALO WALLOW (GRANITE WASH)",YEAGER,"  509H ",,5398,100,8,8,"   08  ",100,"7,619","7,619","   02  "
,Gas,10,244415,"BUFFALO WALLOW (GRANITE WASH)","BROWN 61","    4  ",,5398,0,0,,,0,0,,
,Gas,10,244416,"BUFFALO WALLOW (GRANITE WASH)","MEEK, G."," 1354  ",,,0,0,,,0,0,,
,Gas,10,245610,"BUFFALO WALLOW (GRANITE WASH)",VISE,"    6  ",,,0,0,,,0,0,,
,Gas,10,245611,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 1948  ",,,112,17,,,129,"1,826",22,"   01  "
,,,,,,,,,,,,,,,"1,804","   02  "
,Gas,10,246242,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 1550  ",,,0,0,,,0,0,,
,Gas,10,246570,"BUFFALO WALLOW (GRANITE WASH)","FILLINGIM 44","   11  ",,5398,15,12,1,"   01  ",24,"1,830","1,830","   02  "
,,,,,,,,,,,2,"   08  ",,,,
,Gas,10,247163,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 8050  ",,,0,0,,,0,0,,
,Gas,10,247167,"BUFFALO WALLOW (GRANITE WASH)",SOPHIA," 6050  ",,,117,29,,,146,447,447,"   02  "
,Gas,10,247502,"BUFFALO WALLOW (GRANITE WASH)","HOBART RANCH 19","    1H ",,,43,58,,,101,"7,867","7,867","   02  "
,Gas,10,248106,"BUFFALO WALLOW (GRANITE WASH)",PURYEAR,"  624  ",,5398,0,0,,,0,0,,
,Gas,10,248108,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 13","    3  ",,5398,217,5,2,"   01  ",216,"1,806","1,806","   02  "
,,,,,,,,,,,4,"   08  ",,,,
,Gas,10,248770,"BUFFALO WALLOW (GRANITE WASH)","FILLINGIM 44","   15  ",,5398,41,4,,,45,674,674,"   02  "
,Gas,10,250125,"BUFFALO WALLOW (GRANITE WASH)",HUDSON,"  103  ",,5398,35,0,,,35,"2,203","2,203","   02  "
,Gas,10,254566,"BUFFALO WALLOW (GRANITE WASH)","BROWN, ET AL","  106  ",,5398,0,0,,,0,0,,
,Gas,10,254595,"BUFFALO WALLOW (GRANITE WASH)",EVANS,"  107  ",,5398,0,0,,,0,0,,
,Gas,10,257835,"BUFFALO WALLOW (GRANITE WASH)",HELTON," 6021H ",,5398,215,25,,,240,"1,521","1,521","   02  "
,Gas,10,258817,"BUFFALO WALLOW (GRANITE WASH)","BROWN 6","    2H ",,5398,115,12,,,127,274,274,"   02  "
,Gas,10,260120,"BUFFALO WALLOW (GRANITE WASH)","BACH 12"," 2012H ",,5398,95,5,,,100,"2,229","2,229","   02  "
,Gas,10,261447,"BUFFALO WALLOW (GRANITE WASH)","LOTT 1","    2H ",,5398,64,225,173,"   01  ",114,"5,160","5,160","   02  "
,,,,,,,,,,,2,"   08  ",,,,
,Gas,10,261766,"BUFFALO WALLOW (GRANITE WASH)","CLIFFORD 30","    4H ",,5398,128,183,178,"   01  ",128,"5,753","5,753","   02  "
,,,,,,,,,,,5,"   08  ",,,,
,Gas,10,262179,"BUFFALO WALLOW (GRANITE WASH)","GLISAN-AMOCO 12","    3H ",,5398,9,0,,,9,368,4,"   01  "
,,,,,,,,,,,,,,,364,"   02  "
,Gas,10,262239,"BUFFALO WALLOW (GRANITE WASH)","BLACK JACK","    4H ",,5398,95,20,3,"   01  ",105,"14,114",586,"   01  "
,,,,,,,,,,,7,"   08  ",,,"13,528","   02  "
,Gas,10,262383,"BUFFALO WALLOW (GRANITE WASH)","RILEY 10","    2H ",,,194,86,2,"   08  ",278,"2,196",775,"   01  "
,,,,,,,,,,,,,,,"1,421","   02  "
,Gas,10,262481,"BUFFALO WALLOW (GRANITE WASH)",VISE,"    8H ",,,187,52,1,"   01  ",237,"6,134",248,"   01  "
,,,,,,,,,,,1,"   08  ",,,"5,886","   02  "
,Gas,10,262647,"BUFFALO WALLOW (GRANITE WASH)","LOTT 1","    3SL",,5398,392,273,356,"   01  ",252,"15,006","1,426","   01  "
,,,,,,,,,,,57,"   08  ",,,"13,580","   02  "
,Gas,10,262746,"BUFFALO WALLOW (GRANITE WASH)","KIKER-AMOCO 6","    3H ",,5398,107,1,1,"   08  ",107,"1,692",324,"   01  "
,,,,,,,,,,,,,,,"1,368","   02  "
,Gas,10,262769,"BUFFALO WALLOW (GRANITE WASH)",PURYEAR,"  724H ",,5398,109,46,1,"   01  ",152,"6,316",90,"   01  "
,,,,,,,,,,,2,"   08  ",,,"6,226","   02  "
,Gas,10,262853,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 5","   29H ",,5398,82,182,196,"   01  ",28,"9,925",869,"   01  "
,,,,,,,,,,,40,"   08  ",,,"9,056","   02  "
,Gas,10,263514,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26","    5SL",,5398,231,219,177,"   01  ",261,"12,994","1,136","   01  "
,,,,,,,,,,,12,"   08  ",,,"11,858","   02  "
,Gas,10,264081,"BUFFALO WALLOW (GRANITE WASH)","BROWN 6","    4H ",,5398,248,429,520,"   01  ",154,"7,664","7,664","   02  "
,,,,,,,,,,,3,"   08  ",,,,
,Gas,10,264478,"BUFFALO WALLOW (GRANITE WASH)",VISE,"    9H ",,,205,76,1,"   01  ",279,"8,763","8,763","   02  "
,,,,,,,,,,,1,"   08  ",,,,
,Gas,10,264653,"BUFFALO WALLOW (GRANITE WASH)","GLISAN STEEN"," 3013H ",,5398,6,8,2,"   08  ",12,"2,370",331,"   01  "
,,,,,,,,,,,,,,,"2,039","   02  "
,Gas,10,265220,"BUFFALO WALLOW (GRANITE WASH)","BROWN 6","    3H ",,5398,124,304,180,"   01  ",247,"8,568","8,568","   02  "
,,,,,,,,,,,1,"   08  ",,,,
,Gas,10,265716,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 13","    8H ",,5398,40,2,1,"   01  ",40,0,,
,,,,,,,,,,,1,"   08  ",,,,
,Gas,10,265879,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26","    8H ",,5398,213,149,177,"   01  ",177,"7,253",442,"   01  "
,,,,,,,,,,,8,"   08  ",,,"6,811","   02  "
,Gas,10,265964,"BUFFALO WALLOW (GRANITE WASH)","YOUNG 34","    2H ",,5398,78,112,52,"   08  ",138,"16,028",145,"   01  "
,,,,,,,,,,,,,,,"15,883","   02  "
,Gas,10,266498,"BUFFALO WALLOW (GRANITE WASH)","LOTT 1","    4H ",,5398,184,338,348,"   01  ",172,"4,941",155,"   01  "
,,,,,,,,,,,2,"   08  ",,,"4,786","   02  "
,Gas,10,266819,"BUFFALO WALLOW (GRANITE WASH)","BROWN 8","    4H ",,5398,200,78,182,"   01  ",95,"4,898","4,898","   02  "
,,,,,,,,,,,1,"   08  ",,,,
,Gas,10,267170,"BUFFALO WALLOW (GRANITE WASH)","BACH 12","    3H ",,5398,33,94,,,127,"6,696","6,696","   02  "
,Gas,10,267205,"BUFFALO WALLOW (GRANITE WASH)","HONATH, D.H. 75","    4H ",,5398,226,149,175,"   01  ",200,"11,752","1,045","   01  "
,,,,,,,,,,,,,,,"10,707","   02  "
,Gas,10,267215,"BUFFALO WALLOW (GRANITE WASH)","MEEK, KAREN 71","    3H ",,5398,81,72,,,153,"7,139",17,"   01  "
,,,,,,,,,,,,,,,"7,122","   02  "
,Gas,10,267218,"BUFFALO WALLOW (GRANITE WASH)","THOMAS MEEK 76","    2H ",,5398,238,216,365,"   01  ",89,"16,141",17,"   01  "
,,,,,,,,,,,,,,,"16,124","   02  "
,Gas,10,267853,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 36","    6H ",,5398,60,71,1,"   08  ",130,"9,310",155,"   01  "
,,,,,,,,,,,,,,,"9,155","   02  "
,Gas,10,267889,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 1 SL","    2H ",,,202,305,359,"   01  ",132,"9,902","1,063","   01  "
,,,,,,,,,,,16,"   08  ",,,"8,839","   02  "
,Gas,10,268635,"BUFFALO WALLOW (GRANITE WASH)",HUDSON,"    2HR",,5398,116,127,119,"   08  ",124,"3,016","3,016","   01  "
,Gas,10,268698,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 2037  ",,,12,8,,,20,"1,099","1,099","   02  "
,Gas,10,268892,"BUFFALO WALLOW (GRANITE WASH)","BROWN 8","    5H ",,,136,83,175,"   01  ",44,"2,761","2,761","   02  "
,Gas,10,270425,"BUFFALO WALLOW (GRANITE WASH)","BROWN 6","    6H ",,,166,157,175,"   01  ",137,"5,560",975,"   01  "
,,,,,,,,,,,11,"   08  ",,,"4,585","   02  "
,Gas,10,271109,"BUFFALO WALLOW (GRANITE WASH)","ZYBACH 26","    7H ",,5398,66,71,4,"   08  ",133,"3,248",420,"   01  "
,,,,,,,,,,,,,,,"2,828","   02  "
,Gas,10,271484,"BUFFALO WALLOW (GRANITE WASH)","BACH 12","    4H ",,,197,137,173,"   01  ",152,"3,655",750,"   01  "
,,,,,,,,,,,9,"   08  ",,,"2,905","   02  "
,Gas,10,271576,"BUFFALO WALLOW (GRANITE WASH)",HEFLEY," 1037  ",,,0,0,,,0,0,,
,Gas,10,272714,"BUFFALO WALLOW (GRANITE WASH)","BACH 12","    5H ",,,259,324,338,"   01  ",229,"9,687","1,581","   01  "
,,,,,,,,,,,16,"   08  ",,,"8,106","   02  "
,Gas,10,274285,"BUFFALO WALLOW (GRANITE WASH)","JOHNSON 27","    6H ",,,185,154,170,"   01  ",160,"7,078",787,"   01  "
,,,,,,,,,,,9,"   08  ",,,"6,291","   02  "
,Gas,10,276113,"BUFFALO WALLOW (GRANITE WASH)","MEADOWS 31","    5SL",,5398,218,228,210,"   01  ",178,"13,562","1,335","   01  "
,,,,,,,,,,,58,"   08  ",,,"12,227","   02  "
,Gas,10,276270,"BUFFALO WALLOW (GRANITE WASH)","JOHNSON 27","    7SL",,,404,237,181,"   01  ",440,"7,855",674,"   01  "
,,,,,,,,,,,20,"   08  ",,,"7,181","   02  "
,Gas,10,276428,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47","   34H ",T,,0,0,,,0,"1,966",19,"   01  "
,,,,,,,,,,,,,,,"1,947","   02  "
,,10,276428,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47",,,5398,0,0,,,0,,,
,,10,276428,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47",,,5419,0,0,,,0,,,
,Gas,10,276719,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47","   33SL",T,,240,215,178,"   01  ",277,"9,452","1,562","   01  "
,,,,,,,,,,,,,,,"7,890","   02  "
,,10,276719,"BUFFALO WALLOW (GRANITE WASH)","HEFLEY 47",,,5398,0,0,,,0,,,
