"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Aug 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,,,,,,,,,,,,,,,214,"   02  "
,Gas,10,231511,"HEMPHILL (DOUGLAS)",WALKER," 3011  ",,5398,0,0,,,0,0,,
,Gas,10,233136,"HEMPHILL (DOUGLAS)","RAMP WALKER 12","    6  ",,5398,20,0,,,20,146,65,"   01  "
,,,,,,,,,,,,,,,81,"   02  "
,Gas,10,234035,"HEMPHILL (DOUGLAS)","WALKER RANCH 10","    2  ",,5398,65,30,1,"   01  ",93,322,97,"   01  "
,,,,,,,,,,,1,"   08  ",,,225,"   02  "
,Gas,10,234525,"HEMPHILL (DOUGLAS)",WALKER," 4011  ",,5398,0,0,,,0,0,,
,Gas,10,234528,"HEMPHILL (DOUGLAS)","SHREEVES 24","    1  ",,5398,0,0,,,0,0,,
,Gas,10,235347,"HEMPHILL (DOUGLAS)",WALKER," 5011  ",,5398,0,0,,,0,0,,
,Gas,10,236250,"HEMPHILL (DOUGLAS)","SHREEVES 24","    2  ",,5398,0,0,,,0,185,112,"   01  "
,,,,,,,,,,,,,,,73,"   02  "
,Gas,10,237492,"HEMPHILL (DOUGLAS)","RAMP WALKER 12","    7  ",,5398,37,0,,,37,346,49,"   01  "
,,,,,,,,,,,,,,,297,"   02  "
,Gas,10,237594,"HEMPHILL (DOUGLAS)","RAMP ET AL"," 7023  ",,,0,0,,,0,0,,
,Gas,10,238382,"HEMPHILL (DOUGLAS)","RAMP ET AL"," 6023  ",,,0,0,,,0,0,,
,Gas,10,242908,"HEMPHILL (DOUGLAS)","SHREEVES 24","    3  ",,5398,0,0,,,0,0,,
Y,Oil,10,06732,"HEMPHILL (DOUGLAS-OIL)",PETREE,,,5398,0,0,,,0,0,,
,Gas,10,260064,"HEMPHILL (DOUGLAS-OIL)","ETHEREDGE ""B""","    6 U",,,69,0,,,69,494,494,"   02  "
,Oil,10,07480,"HEMPHILL (GRANITE WASH.)","ETHEREDGE GAS UNIT",,,,32,0,,,32,825,825,"   02  "
,Oil,10,07600,"HEMPHILL (GRANITE WASH.)","THORNE 75",,,5398,0,0,,,0,0,,
,Gas,10,049313,"HEMPHILL (GRANITE WASH.)",HOWELL72,"    1  ",,5398,0,0,,,0,0,,
,Gas,10,052903,"HEMPHILL (GRANITE WASH.)",NORRIS,"    1  ",,5398,0,0,,,0,0,,
,Gas,10,053015,"HEMPHILL (GRANITE WASH.)",CLARK,"    1  ",,5398,132,0,,,132,"1,171",39,"   01  "
,,,,,,,,,,,,,,,"1,132","   02  "
,Gas,10,053639,"HEMPHILL (GRANITE WASH.)","SAVAGE, BETTY A.","    1  ",,5398,0,0,,,0,0,,
,Gas,10,054174,"HEMPHILL (GRANITE WASH.)",HOBART,"    1  ",,5398,27,0,,,27,652,652,"   02  "
,Gas,10,054252,"HEMPHILL (GRANITE WASH.)","YOUNG 66","    2  ",,5398,0,0,,,0,0,,
,Gas,10,054716,"HEMPHILL (GRANITE WASH.)",HOWELL," 2072  ",,5398,81,15,,,96,"1,125","1,125","   02  "
,Gas,10,055388,"HEMPHILL (GRANITE WASH.)",CHEEK,"  107  ",,5398,0,0,,,0,0,,
,Gas,10,055508,"HEMPHILL (GRANITE WASH.)",HOBART,"    2  ",,5398,40,0,,,40,198,198,"   02  "
,Gas,10,056128,"HEMPHILL (GRANITE WASH.)",LITTLE," 1030  ",,,0,0,,,0,0,,
,Gas,10,056370,"HEMPHILL (GRANITE WASH.)","JONES, MARY","    1 U",,,98,17,,,115,"2,119",71,"   01  "
,,,,,,,,,,,,,,,"2,048","   02  "
,Gas,10,056820,"HEMPHILL (GRANITE WASH.)",CLARK,"    2  ",,5398,103,0,,,103,"2,755",92,"   01  "
,,,,,,,,,,,,,,,"2,663","   02  "
,Gas,10,057766,"HEMPHILL (GRANITE WASH.)",PRESCOTT,"    1 U",,5398,0,0,,,0,"1,044",319,"   01  "
,,,,,,,,,,,,,,,725,"   02  "
,Gas,10,057797,"HEMPHILL (GRANITE WASH.)","SAVAGE, BETTY B.","    2 U",,,15,0,,,15,"2,223",74,"   01  "
,,,,,,,,,,,,,,,"2,149","   02  "
,Gas,10,058065,"HEMPHILL (GRANITE WASH.)","HOBART 67","    2  ",,5398,0,0,,,0,0,,
,Gas,10,058141,"HEMPHILL (GRANITE WASH.)","JONES, MARY","    2  ",,5398,63,0,,,63,0,,
,Gas,10,058142,"HEMPHILL (GRANITE WASH.)",PETREE,"    2  ",,5398,0,0,,,0,0,,
,Gas,10,058319,"HEMPHILL (GRANITE WASH.)","ETHEREDGE GAS UNIT","    1  ",,0505,45,0,,,45,297,297,"   02  "
,Gas,10,058980,"HEMPHILL (GRANITE WASH.)",NORRIS," 1029 U",,,45,26,,,71,837,28,"   01  "
,,,,,,,,,,,,,,,809,"   02  "
,Gas,10,059079,"HEMPHILL (GRANITE WASH.)","YOUNG 65","    4  ",,5398,44,1,,,45,"1,425","1,425","   02  "
,Gas,10,060744,"HEMPHILL (GRANITE WASH.)","NORRIS -44-","    1  ",,5398,42,0,,,42,128,4,"   01  "
,,,,,,,,,,,,,,,124,"   02  "
,Gas,10,061542,"HEMPHILL (GRANITE WASH.)","YOUNG 66","    5  ",,5398,0,0,,,0,0,,
,Gas,10,061562,"HEMPHILL (GRANITE WASH.)",NORRIS," 2029  ",,5398,0,0,,,0,0,,
,Gas,10,061665,"HEMPHILL (GRANITE WASH.)",THORNE,"    3  ",,5398,126,10,,,136,472,8,"   01  "
,,,,,,,,,,,,,,,464,"   02  "
,Gas,10,061747,"HEMPHILL (GRANITE WASH.)","HOWELL 72","    3  ",,5398,70,33,,,103,"2,691","2,691","   02  "
,Gas,10,062725,"HEMPHILL (GRANITE WASH.)","SAVAGE, BETTY B.","    3  ",,5398,2,0,,,2,"1,010",34,"   01  "
,,,,,,,,,,,,,,,976,"   02  "
,Gas,10,063734,"HEMPHILL (GRANITE WASH.)",ARRINGTON," 3064  ",,5398,0,0,,,0,0,,
,Gas,10,063984,"HEMPHILL (GRANITE WASH.)","HOWELL 72","    4  ",,5398,0,0,,,0,0,,
,Gas,10,064419,"HEMPHILL (GRANITE WASH.)",CLARK,"    3  ",,5398,10,0,,,10,361,12,"   01  "
,,,,,,,,,,,,,,,349,"   02  "
,Gas,10,064949,"HEMPHILL (GRANITE WASH.)",NORRIS," 3029  ",,5398,24,0,,,24,"1,081",36,"   01  "
,,,,,,,,,,,,,,,"1,045","   02  "
,Gas,10,064950,"HEMPHILL (GRANITE WASH.)","SAVAGE, BETTY A.","    4  ",,5398,0,0,,,0,624,21,"   01  "
,,,,,,,,,,,,,,,603,"   02  "
,Gas,10,066364,"HEMPHILL (GRANITE WASH.)","YOUNG 65","    8  ",,5398,0,0,,,0,0,,
,Gas,10,068659,"HEMPHILL (GRANITE WASH.)",PYEATT," 1019  ",,5398,0,0,,,0,0,,
,Gas,10,068951,"HEMPHILL (GRANITE WASH.)","ETHEREDGE GAS UNIT","    3  ",,,92,13,,,105,"1,075","1,075","   02  "
,Gas,10,069059,"HEMPHILL (GRANITE WASH.)",LITTLE," 2030  ",,5398,235,0,,,235,0,,
,Gas,10,069061,"HEMPHILL (GRANITE WASH.)",LITTLE," 3030  ",,5398,31,0,,,31,0,,
,Gas,10,069155,"HEMPHILL (GRANITE WASH.)","LITTLE 43"," 1043 L",,0545,0,0,,,0,0,,
,Gas,10,069589,"HEMPHILL (GRANITE WASH.)","ETHEREDGE GAS UNIT","    4  ",,,0,0,,,0,0,,
,Gas,10,069843,"HEMPHILL (GRANITE WASH.)",LITTLE," 4030  ",,5398,2,0,,,2,429,429,"   02  "
,Gas,10,070349,"HEMPHILL (GRANITE WASH.)",PYEATT," 2019  ",,5398,0,0,,,0,920,31,"   01  "
,,,,,,,,,,,,,,,889,"   02  "
,Gas,10,070999,"HEMPHILL (GRANITE WASH.)",ARRINGTON," 4064  ",,5398,0,0,,,0,470,31,"   01  "
,,,,,,,,,,,,,,,439,"   02  "
,Gas,10,071379,"HEMPHILL (GRANITE WASH.)","NORRIS -44-","    3  ",,5398,0,0,,,0,0,,
,Gas,10,071851,"HEMPHILL (GRANITE WASH.)",CLARK,"    4  ",,5398,1,0,,,1,"1,135",38,"   01  "
,,,,,,,,,,,,,,,"1,097","   02  "
,Gas,10,072545,"HEMPHILL (GRANITE WASH.)",NORRIS," 4029  ",,5398,20,0,,,20,"2,129",71,"   01  "
,,,,,,,,,,,,,,,"2,058","   02  "
,Gas,10,072546,"HEMPHILL (GRANITE WASH.)","JONES, MARY","    3  ",,5398,0,0,,,0,0,,
,Gas,10,073120,"HEMPHILL (GRANITE WASH.)","JONES, MARY","    4  ",,5398,1,0,,,1,"1,349",45,"   01  "
,,,,,,,,,,,,,,,"1,304","   02  "
,Gas,10,073516,"HEMPHILL (GRANITE WASH.)",NORRIS,"    4  ",,5398,2,0,,,2,0,,
,Gas,10,073952,"HEMPHILL (GRANITE WASH.)",NORRIS," 4404  ",,5398,10,0,,,10,65,2,"   01  "
,,,,,,,,,,,,,,,63,"   02  "
,Gas,10,073953,"HEMPHILL (GRANITE WASH.)",PETREE,"    3  ",,5398,39,0,,,39,267,9,"   01  "
,,,,,,,,,,,,,,,258,"   02  "
,Gas,10,074791,"HEMPHILL (GRANITE WASH.)",PETREE,"    4  ",,5398,26,0,,,26,1,1,"   02  "
,Gas,10,075707,"HEMPHILL (GRANITE WASH.)",MAXWELL," 1018  ",,5398,0,0,,,0,0,,
,Gas,10,078496,"HEMPHILL (GRANITE WASH.)",CLARK,"    5  ",,5398,55,18,,,73,"1,827",61,"   01  "
,,,,,,,,,,,,,,,"1,766","   02  "
,Gas,10,078598,"HEMPHILL (GRANITE WASH.)","HOBART 49","    1  ",,5398,0,0,,,0,0,,
,Gas,10,078918,"HEMPHILL (GRANITE WASH.)","HOWELL 72","    5  ",,5398,178,15,,,193,"1,480","1,480","   02  "
,Gas,10,079086,"HEMPHILL (GRANITE WASH.)",RISLEY,"  207  ",,,0,0,,,0,0,,
,Gas,10,079087,"HEMPHILL (GRANITE WASH.)",CHEEK,"  207  ",,5398,0,0,,,0,0,,
,Gas,10,079088,"HEMPHILL (GRANITE WASH.)",THORNE," 4073  ",,5398,0,0,,,0,0,,
,Gas,10,079392,"HEMPHILL (GRANITE WASH.)",NORRIS,"    5  ",,,0,0,,,0,439,15,"   01  "
,,,,,,,,,,,,,,,424,"   02  "
,Gas,10,079396,"HEMPHILL (GRANITE WASH.)",RISLEY,"  307  ",,,0,0,,,0,0,,
,Gas,10,080143,"HEMPHILL (GRANITE WASH.)","JONES, MARY","    5  ",,,1,0,,,1,"1,295",43,"   01  "
,,,,,,,,,,,,,,,"1,252","   02  "
Y,Gas,10,080513,"HEMPHILL (GRANITE WASH.)",PETREE," 2205  ",,5398,9,0,,,9,0,,
,Gas,10,080652,"HEMPHILL (GRANITE WASH.)",ARRINGTON," 5064  ",,,0,0,,,0,0,,
,Gas,10,080952,"HEMPHILL (GRANITE WASH.)","SAVAGE, BETTY B.","    5  ",,5398,0,0,,,0,788,26,"   01  "
,,,,,,,,,,,,,,,762,"   02  "
,Gas,10,081935,"HEMPHILL (GRANITE WASH.)","NORRIS -44-","    5  ",,5398,17,0,,,17,"1,316",44,"   01  "
,,,,,,,,,,,,,,,"1,272","   02  "
,Gas,10,082357,"HEMPHILL (GRANITE WASH.)","YOUNG 66","   11  ",,5398,0,0,,,0,0,,
,Gas,10,084156,"HEMPHILL (GRANITE WASH.)",HOBART,"    3  ",,5398,49,4,2,"   01  ",49,"1,752","1,752","   02  "
,,,,,,,,,,,2,"   08  ",,,,
,Gas,10,088792,"HEMPHILL (GRANITE WASH.)",PYEATT," 3019  ",,5398,0,0,,,0,0,,
,Gas,10,092579,"HEMPHILL (GRANITE WASH.)",CLARK,"    6  ",,5398,30,0,,,30,253,8,"   01  "
,,,,,,,,,,,,,,,245,"   02  "
,Gas,10,092598,"HEMPHILL (GRANITE WASH.)","ARRINGTON RANCH"," 4053  ",,5398,0,0,,,0,260,31,"   01  "
,,,,,,,,,,,,,,,229,"   02  "
Y,Gas,10,093026,"HEMPHILL (GRANITE WASH.)",NORRIS,"    6  ",,5398,46,0,,,46,0,,
,Gas,10,094158,"HEMPHILL (GRANITE WASH.)","NORRIS -44-","    6  ",,5398,0,0,,,0,0,,
,Gas,10,094825,"HEMPHILL (GRANITE WASH.)",NORRIS,"  629  ",,5398,1,0,,,1,861,29,"   01  "
,,,,,,,,,,,,,,,832,"   02  "
,Gas,10,095862,"HEMPHILL (GRANITE WASH.)",CLARK,"    7  ",,,0,0,,,0,0,,
Y,Gas,10,096780,"HEMPHILL (GRANITE WASH.)",NORRIS,"    7  ",,5398,28,0,,,28,0,,
,Gas,10,097115,"HEMPHILL (GRANITE WASH.)","NORRIS -44-","    7  ",,5398,49,0,,,49,821,27,"   01  "
,,,,,,,,,,,,,,,794,"   02  "
,Gas,10,098040,"HEMPHILL (GRANITE WASH.)","NORRIS -29-","    7  ",,5398,14,0,,,14,483,16,"   01  "
,,,,,,,,,,,,,,,467,"   02  "
,Gas,10,098559,"HEMPHILL (GRANITE WASH.)","SAVAGE, BETTY A.","    7  ",,5398,0,0,,,0,0,,
,Gas,10,099524,"HEMPHILL (GRANITE WASH.)",PETREE,"    6  ",,5398,1,0,,,1,940,31,"   01  "
,,,,,,,,,,,,,,,909,"   02  "
,Gas,10,100222,"HEMPHILL (GRANITE WASH.)","JONES, MARY","    7  ",,5398,32,0,,,32,0,,
,Gas,10,100443,"HEMPHILL (GRANITE WASH.)",LITTLE," 6030  ",,,0,0,,,0,0,,
,Gas,10,100598,"HEMPHILL (GRANITE WASH.)",PETREE,"    7  ",,5398,1,0,,,1,"1,042",35,"   01  "
,,,,,,,,,,,,,,,"1,007","   02  "
,Gas,10,101073,"HEMPHILL (GRANITE WASH.)",HOBART,"    5  ",,5398,0,0,,,0,0,,
,Gas,10,104892,"HEMPHILL (GRANITE WASH.)",PYEATT," 4019  ",,5398,1,0,,,1,"1,931",31,"   01  "
,,,,,,,,,,,,,,,"1,900","   02  "
,Gas,10,106232,"HEMPHILL (GRANITE WASH.)","YOUNG 65","   15  ",,5398,0,0,,,0,173,31,"   01  "
,,,,,,,,,,,,,,,142,"   02  "
,Gas,10,107212,"HEMPHILL (GRANITE WASH.)","ETHEREDGE GAS UNIT","    5 L",,,28,0,,,28,0,,
,Gas,10,110124,"HEMPHILL (GRANITE WASH.)","ETHEREDGE GAS UNIT","    8  ",,,20,0,,,20,183,183,"   02  "
,Gas,10,111024,"HEMPHILL (GRANITE WASH.)","ETHEREDGE GAS UNIT","    7 L",,,65,19,,,84,612,612,"   02  "
Y,Gas,10,111119,"HEMPHILL (GRANITE WASH.)",NORRIS,"    8  ",,5398,161,0,,,161,"3,107",104,"   01  "
,,,,,,,,,,,,,,,"3,003","   02  "
,Gas,10,112375,"HEMPHILL (GRANITE WASH.)",PETREE,"    9  ",,5398,1,0,,,1,0,,
,Gas,10,112501,"HEMPHILL (GRANITE WASH.)","NORRIS -44-","    8  ",,5398,40,23,,,63,"2,068",69,"   01  "
,,,,,,,,,,,,,,,"1,999","   02  "
,Gas,10,112502,"HEMPHILL (GRANITE WASH.)","HOWELL 72","    7  ",,5398,0,0,,,0,0,,
,Gas,10,113218,"HEMPHILL (GRANITE WASH.)",RISLEY,"  407  ",,,0,0,,,0,0,,
,Gas,10,113219,"HEMPHILL (GRANITE WASH.)","HOWELL 72","    6  ",,5398,0,0,,,0,0,,
,Gas,10,114109,"HEMPHILL (GRANITE WASH.)","JONES, MARY","    8  ",,5398,50,0,,,50,"1,552",52,"   01  "
,,,,,,,,,,,,,,,"1,500","   02  "
,Gas,10,114119,"HEMPHILL (GRANITE WASH.)","SAVAGE, BETTY -C-","    9  ",,5398,32,0,,,32,"1,390",46,"   01  "
,,,,,,,,,,,,,,,"1,344","   02  "
,Gas,10,114167,"HEMPHILL (GRANITE WASH.)","HOBART 67","    3  ",,5398,0,0,,,0,0,,
,Gas,10,115298,"HEMPHILL (GRANITE WASH.)","BROWN, J. T. ET AL -B-","   14  ",,,163,0,,,163,247,247,"   02  "
,Gas,10,117352,"HEMPHILL (GRANITE WASH.)",ARRINGTON," 6064  ",,5398,0,0,,,0,1,1,"   02  "
,Gas,10,117630,"HEMPHILL (GRANITE WASH.)",THORNE," 5073  ",,5398,148,16,,,164,"1,387","1,387","   02  "
,Gas,10,117944,"HEMPHILL (GRANITE WASH.)",THORNE," 6073  ",,5398,83,17,,,100,"2,181","2,181","   02  "
,Gas,10,120672,"HEMPHILL (GRANITE WASH.)",ARRINGTON," 7064  ",,,0,0,,,0,0,,
,Gas,10,121096,"HEMPHILL (GRANITE WASH.)",YOUNG," 1066  ",,5398,97,58,,,155,"3,208","3,208","   02  "
,Gas,10,122308,"HEMPHILL (GRANITE WASH.)","BROWN, J.T. ET AL -D-","   11  ",,,0,0,,,0,0,,
,Gas,10,126507,"HEMPHILL (GRANITE WASH.)","FLOWERS, LOIS","    4  ",,5398,82,63,,,145,"2,000","2,000","   02  "
,Gas,10,137901,"HEMPHILL (GRANITE WASH.)",LITTLE," 7030  ",,5398,126,13,,,139,592,31,"   01  "
,,,,,,,,,,,,,,,561,"   02  "
,Gas,10,139783,"HEMPHILL (GRANITE WASH.)","JONES, MARY","    9-L",,5398,0,0,,,0,0,,
,Gas,10,140040,"HEMPHILL (GRANITE WASH.)","NORRIS -44-","   10  ",,5398,51,20,,,71,"1,535",51,"   01  "
,,,,,,,,,,,,,,,"1,484","   02  "
,Gas,10,146916,"HEMPHILL (GRANITE WASH.)","BROWN, J. T. ET AL -D-","   12  ",,,95,0,,,95,932,932,"   02  "
,Gas,10,147572,"HEMPHILL (GRANITE WASH.)","YOUNG 66","   17  ",,5398,0,0,,,0,544,31,"   01  "
,,,,,,,,,,,,,,,513,"   02  "
,Gas,10,148040,"HEMPHILL (GRANITE WASH.)",ARRINGTON," 9064  ",,5398,0,0,,,0,"1,033","1,033","   02  "
Y,Gas,10,149920,"HEMPHILL (GRANITE WASH.)","HOWELL 72","    8  ",,5398,124,0,,,124,287,287,"   02  "
,Gas,10,151111,"HEMPHILL (GRANITE WASH.)","ARRINGTON RANCH"," 8053  ",,5398,49,0,,,49,2,2,"   02  "
,Gas,10,152066,"HEMPHILL (GRANITE WASH.)",CHEEK,"  307  ",,5398,0,0,,,0,0,,
,Gas,10,153881,"HEMPHILL (GRANITE WASH.)","BROWN, J. T. ET AL -D-","   13  ",,,124,0,,,124,119,119,"   02  "
,Gas,10,155770,"HEMPHILL (GRANITE WASH.)","BROWN, J. T. ET AL ""D""","   14  ",,,80,0,,,80,348,348,"   02  "
,Gas,10,158210,"HEMPHILL (GRANITE WASH.)","BROWN, CHARLES E. ET AL ""B""","   13R ",,,75,7,,,82,776,776,"   02  "
,Gas,10,158504,"HEMPHILL (GRANITE WASH.)","CAMPBELL, J. W.","    2  ",,5398,202,12,4,"   08  ",210,"3,865","3,865","   02  "
,Gas,10,158596,"HEMPHILL (GRANITE WASH.)","BROWN, CHARLES E. ET AL ""B""","   14  ",,,0,0,,,0,0,,
,Gas,10,164569,"HEMPHILL (GRANITE WASH.)","BROWN, J. T. ""D""","   15  ",,,40,0,,,40,0,,
,Gas,10,166916,"HEMPHILL (GRANITE WASH.)","BROWN, CHARLES E. ET AL ""B""","   15  ",,,35,0,,,35,563,563,"   02  "
,Gas,10,169961,"HEMPHILL (GRANITE WASH.)","JARVIS, BILLY & SONS, INC.","    7H ",,,260,17,,,277,"9,900","9,900","   02  "
,Gas,10,187427,"HEMPHILL (GRANITE WASH.)",THORNE," 7073  ",,5398,0,0,,,0,0,,
,Gas,10,193203,"HEMPHILL (GRANITE WASH.)",RISLEY,"  507  ",,,0,0,,,0,0,,
,Gas,10,194395,"HEMPHILL (GRANITE WASH.)",ARRINGTON," 1064  ",,5398,0,0,,,0,0,,
,Gas,10,194874,"HEMPHILL (GRANITE WASH.)","MILOM, OCA","  201  ",,,78,0,,,78,"1,610","1,610","   02  "
,Gas,10,195593,"HEMPHILL (GRANITE WASH.)","HOBART 49","    2  ",,5398,25,0,,,25,155,155,"   02  "
,Gas,10,196202,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","    5  ",,5398,0,0,,,0,459,459,"   02  "
,Gas,10,196403,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 20","    2  ",,5398,50,0,,,50,0,,
,Gas,10,197045,"HEMPHILL (GRANITE WASH.)","HOBART 49","    3  ",,5398,0,0,,,0,0,,
,Gas,10,197734,"HEMPHILL (GRANITE WASH.)","ARRINGTON RANCH"," 1164  ",,5398,9,0,,,9,22,22,"   02  "
,Gas,10,198287,"HEMPHILL (GRANITE WASH.)","HOBART 49","    4  ",,5398,0,0,,,0,0,,
,Gas,10,198509,"HEMPHILL (GRANITE WASH.)","HOBART 49","    8  ",,5398,0,0,,,0,234,234,"   02  "
,Gas,10,198529,"HEMPHILL (GRANITE WASH.)","ARRINGTON RANCH"," 1053  ",,5398,0,0,,,0,0,,
,Gas,10,199138,"HEMPHILL (GRANITE WASH.)","HOWELL 72","    9  ",,5398,133,25,,,158,"3,086","3,086","   02  "
,Gas,10,199198,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 20","    3  ",,5398,0,0,,,0,0,,
,Gas,10,199409,"HEMPHILL (GRANITE WASH.)","YOUNG 65","   16  ",,5398,35,4,,,39,"1,643","1,643","   02  "
,Gas,10,199646,"HEMPHILL (GRANITE WASH.)","HOBART 49","    7  ",,5398,0,0,,,0,0,,
,Gas,10,199981,"HEMPHILL (GRANITE WASH.)","YOUNG 66","    8  ",,5398,0,0,,,0,0,,
,Gas,10,200311,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 20","    5  ",,5398,117,8,4,"   01  ",117,"2,052","2,052","   02  "
,,,,,,,,,,,4,"   08  ",,,,
,Gas,10,200404,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","    6  ",,5398,0,0,,,0,0,,
,Gas,10,200554,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","    7  ",,5398,0,0,,,0,0,,
,Gas,10,201073,"HEMPHILL (GRANITE WASH.)","HOBART 49","    9  ",,5398,122,0,,,122,0,,
,Gas,10,201175,"HEMPHILL (GRANITE WASH.)","HOBART 49","   12  ",,5398,75,6,3,"   01  ",75,"1,263","1,263","   02  "
,,,,,,,,,,,3,"   08  ",,,,
,Gas,10,201205,"HEMPHILL (GRANITE WASH.)","YOUNG 51","    2  ",,5398,22,0,,,22,21,21,"   02  "
,Gas,10,201217,"HEMPHILL (GRANITE WASH.)",NORRIS,"   11  ",,5398,11,0,,,11,"1,052",35,"   01  "
,,,,,,,,,,,,,,,"1,017","   02  "
,Gas,10,201514,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","    8  ",,5398,20,0,,,20,172,1,"   01  "
,,,,,,,,,,,,,,,171,"   02  "
,Gas,10,202237,"HEMPHILL (GRANITE WASH.)","HOBART 49","    6  ",,5398,0,0,,,0,0,,
,Gas,10,202318,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 20","   6   ",,5398,0,4,2,"   01  ",0,"1,252","1,252","   02  "
,,,,,,,,,,,2,"   08  ",,,,
,Gas,10,202530,"HEMPHILL (GRANITE WASH.)","HOBART 67","    8  ",,5398,0,0,,,0,0,,
,Gas,10,203682,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","    9  ",,5398,0,0,,,0,0,,
,Gas,10,204051,"HEMPHILL (GRANITE WASH.)","HOBART 67","    9  ",,5398,0,0,,,0,0,,
,Gas,10,204308,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","   13  ",,5398,0,0,,,0,0,,
,Gas,10,204632,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 20","   10  ",,5398,37,2,1,"   01  ",37,"1,643",7,"   01  "
,,,,,,,,,,,1,"   08  ",,,"1,636","   02  "
,Gas,10,204771,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 20","   11  ",,5398,0,0,,,0,0,,
,Gas,10,205067,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","   12  ",,5398,0,0,,,0,0,,
,Gas,10,205072,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 20","    4  ",,5398,0,0,,,0,0,,
,Gas,10,206791,"HEMPHILL (GRANITE WASH.)","HOWELL 72","   10  ",,5398,0,0,,,0,0,,
,Gas,10,206834,"HEMPHILL (GRANITE WASH.)","HOBRT RANCH 20","    7  ",,5398,0,0,,,0,0,,
,Gas,10,207133,"HEMPHILL (GRANITE WASH.)","HOBART 67","   11  ",,5398,0,0,,,0,0,,
,Gas,10,207590,"HEMPHILL (GRANITE WASH.)","HOBART 49","   11  ",,5398,107,6,3,"   01  ",107,"1,874","1,874","   02  "
,,,,,,,,,,,3,"   08  ",,,,
,Gas,10,208946,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 20","   22  ",,5398,0,0,,,0,0,,
,Gas,10,208952,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","   21  ",,5398,18,0,,,18,50,2,"   01  "
,,,,,,,,,,,,,,,48,"   02  "
,Gas,10,208972,"HEMPHILL (GRANITE WASH.)","HOBART 67","   12  ",,5398,39,4,2,"   01  ",39,"1,800","1,800","   02  "
,,,,,,,,,,,2,"   08  ",,,,
,Gas,10,209513,"HEMPHILL (GRANITE WASH.)","HOBART 49","   10  ",,5398,19,0,,,19,"1,480","1,480","   02  "
,Gas,10,209754,"HEMPHILL (GRANITE WASH.)",NORRIS,"   10  ",,5398,23,0,,,23,853,853,"   02  "
,Gas,10,211475,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 20","   23  ",,5398,43,2,1,"   01  ",43,840,7,"   01  "
,,,,,,,,,,,1,"   08  ",,,833,"   02  "
,Gas,10,212640,"HEMPHILL (GRANITE WASH.)","HOBART 49","   13  ",,5398,0,0,,,0,0,,
,Gas,10,212727,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","   24  ",,5398,91,4,2,"   01  ",91,"1,894","1,894","   02  "
,,,,,,,,,,,2,"   08  ",,,,
,Gas,10,213111,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","   23  ",,5398,191,2,1,"   01  ",191,"1,892",4,"   01  "
,,,,,,,,,,,1,"   08  ",,,"1,888","   02  "
,Gas,10,213170,"HEMPHILL (GRANITE WASH.)",CHEEK,"  407  ",,5398,0,0,,,0,0,,
,Gas,10,213383,"HEMPHILL (GRANITE WASH.)","HOBART 49","    5  ",,5398,0,0,,,0,0,,
,Gas,10,214001,"HEMPHILL (GRANITE WASH.)","HOBART 67","   14  ",,5398,0,0,,,0,0,,
,Gas,10,214529,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","   26  ",,5398,22,0,,,22,0,,
,Gas,10,214537,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","   17  ",,5398,91,5,2,"   01  ",92,"1,775",7,"   01  "
,,,,,,,,,,,2,"   08  ",,,"1,768","   02  "
,Gas,10,216448,"HEMPHILL (GRANITE WASH.)","HOBART 49","   14  ",,5398,25,4,2,"   01  ",25,"3,041","3,041","   02  "
,,,,,,,,,,,2,"   08  ",,,,
Y,Gas,10,218800,"HEMPHILL (GRANITE WASH.)","HOBART RANCH 50","   15  ",,5398,13,0,,,13,0,,
